geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (438968.971953733 6901410.14585703 0, 438845.8912902974 6901418.732452411 0, 438596.5762685839 6901462.385328393 0, 438346.9614012312 6901469.513678317 0)",103762971.0,103762964.0,2024-05-01 00:45:29+00:00,2024-05-01 00:48:06+00:00,['BRUSHING'],2024-05-01 00:45:32+00:00,2024-05-01 00:46:33+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438650.5169335847 6901419.058333178 0, 438896.8360882734 6901393.403923604 0, 439083.6326884593 6901395.810538139 0)",103763143.0,103763135.0,2024-05-01 01:06:35+00:00,2024-05-01 01:09:08+00:00,['BRUSHING'],2024-05-01 01:06:38+00:00,2024-05-01 01:07:39+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439083.6326884593 6901395.810538139 0, 439271.9445453673 6901424.608612318 0, 439456.0634823554 6901474.775345027 0, 439585.2449031083 6901499.1955503 0)",103763153.0,103763143.0,2024-05-01 01:07:36+00:00,2024-05-01 01:10:08+00:00,['BRUSHING'],2024-05-01 01:07:39+00:00,2024-05-01 01:08:40+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439585.2449031083 6901499.1955503 0, 440119.3936060431 6901543.241590107 0)",103763164.0,103763153.0,2024-05-01 01:08:37+00:00,2024-05-01 01:11:08+00:00,['BRUSHING'],2024-05-01 01:08:40+00:00,2024-05-01 01:09:41+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440119.3936060431 6901543.241590107 0, 440384.0231503384 6901583.112257493 0, 440652.1997363968 6901579.930166545 0)",103763172.0,103763164.0,2024-05-01 01:09:38+00:00,2024-05-01 01:12:08+00:00,['BRUSHING'],2024-05-01 01:09:41+00:00,2024-05-01 01:10:42+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440652.1997363968 6901579.930166545 0, 440802.2392777979 6901576.617838386 0, 440905.5609080355 6901603.215007772 0, 441007.1437336554 6901661.156739548 0, 441050.590298272 6901699.617288301 0, 441096.7593411967 6901757.084676482 0)",103763185.0,103763172.0,2024-05-01 01:10:39+00:00,2024-05-01 01:13:08+00:00,['BRUSHING'],2024-05-01 01:10:42+00:00,2024-05-01 01:11:43+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438389.7506325259 6901456.026863435 0, 438596.6024661009 6901443.887704061 0, 438893.7420499744 6901400.480109248 0, 439054.8595931586 6901399.897381525 0, 439236.7459612432 6901424.018492451 0, 439528.0689330917 6901498.997174975 0, 439778.8578318956 6901525.698005642 0)",103813333.0,103813311.0,2024-05-02 00:07:58+00:00,2024-05-02 00:10:31+00:00,['BRUSHING'],2024-05-02 00:08:01+00:00,2024-05-02 00:09:02+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439778.8578318956 6901525.698005642 0, 440080.2335916398 6901544.830321776 0, 440403.9226333745 6901591.562399657 0, 440815.9087665653 6901585.514317092 0, 440878.2995961073 6901598.679824387 0, 440930.7031866867 6901620.267428057 0, 440990.6269333072 6901658.772204893 0, 441067.87330654 6901727.951125212 0)",103813351.0,103813333.0,2024-05-02 00:08:59+00:00,2024-05-02 00:11:31+00:00,['BRUSHING'],2024-05-02 00:09:02+00:00,2024-05-02 00:10:03+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (439714.0204423931 6901535.884998547 0, 439515.4815062866 6901510.031980996 0, 439219.1130981308 6901434.811274043 0, 439040.613127387 6901413.972608014 0, 438861.1356499257 6901419.569649608 0, 438524.7435451545 6901476.51155395 0)",103961526.0,,2024-05-02 19:52:12+00:00,2024-05-02 19:54:37+00:00,['BRUSHING'],2024-05-02 19:52:15+00:00,2024-05-02 19:53:19+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (438703.5882474072 6901470.573734477 0, 438871.0968897445 6901475.771388104 0, 438971.8405418706 6901493.776472177 0, 439027.3369632526 6901487.310146485 0, 439103.0799744125 6901459.418233469 0)",103962605.0,103962532.0,2024-05-02 20:20:02+00:00,2024-05-02 20:22:46+00:00,['BRUSHING'],2024-05-02 20:20:05+00:00,2024-05-02 20:21:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439103.0799744125 6901459.418233469 0, 439158.6786489733 6901449.943681347 0, 439240.0433752352 6901456.941651296 0, 439461.227526677 6901513.347902696 0)",103962654.0,103962605.0,2024-05-02 20:21:32+00:00,2024-05-02 20:23:47+00:00,['BRUSHING'],2024-05-02 20:21:35+00:00,2024-05-02 20:23:04+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439461.227526677 6901513.347902696 0, 439650.0587052416 6901554.303197402 0, 439823.2647397236 6901622.736825274 0)",103962722.0,103962654.0,2024-05-02 20:23:01+00:00,2024-05-02 20:25:47+00:00,['BRUSHING'],2024-05-02 20:23:04+00:00,2024-05-02 20:25:03+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (439823.2647397236 6901622.736825274 0, 439986.4793935324 6901679.211854151 0, 440029.1798251066 6901704.301481601 0, 440074.4771458785 6901714.74836749 0, 440168.501702771 6901776.58823791 0)",103962792.0,103962722.0,2024-05-02 20:25:01+00:00,2024-05-02 20:27:48+00:00,['BRUSHING'],2024-05-02 20:25:03+00:00,2024-05-02 20:26:04+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (440168.501702771 6901776.58823791 0, 440440.1452031636 6902019.915764306 0)",103962831.0,103962792.0,2024-05-02 20:26:01+00:00,2024-05-02 20:28:48+00:00,['BRUSHING'],2024-05-02 20:26:04+00:00,2024-05-02 20:27:20+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440440.1452031636 6902019.915764306 0, 440573.2014379532 6902106.481033846 0, 440599.2941600799 6902133.319741541 0, 440660.2251577499 6902229.185733977 0, 440750.3400118618 6902318.298542429 0)",103962870.0,103962831.0,2024-05-02 20:27:17+00:00,2024-05-02 20:29:49+00:00,['BRUSHING'],2024-05-02 20:27:20+00:00,2024-05-02 20:28:27+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (440705.4492381066 6902286.107321265 0, 440652.8557406695 6902232.658588258 0, 440573.7772306902 6902112.599355675 0, 440441.0151787252 6902033.828768773 0)",103963203.0,103963124.0,2024-05-02 20:35:54+00:00,2024-05-02 20:38:51+00:00,['BRUSHING'],2024-05-02 20:35:57+00:00,2024-05-02 20:38:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (440441.0151787252 6902033.828768773 0, 440370.6358460222 6901974.236501009 0, 440345.7359917863 6901962.086755746 0, 440325.7944720984 6901933.580820878 0, 440168.9362737855 6901783.489009665 0)",103963288.0,103963203.0,2024-05-02 20:37:59+00:00,2024-05-02 20:40:52+00:00,['BRUSHING'],2024-05-02 20:38:01+00:00,2024-05-02 20:40:05+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440168.9362737855 6901783.489009665 0, 440114.5501897651 6901744.120108177 0, 440062.9507790821 6901718.296559866 0, 439797.1751170114 6901614.066584493 0)",103963372.0,103963288.0,2024-05-02 20:40:02+00:00,2024-05-02 20:42:52+00:00,['BRUSHING'],2024-05-02 20:40:05+00:00,2024-05-02 20:42:09+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (439797.1751170114 6901614.066584493 0, 439623.0249015166 6901550.99975991 0, 439530.0243554235 6901526.818996135 0, 439497.6087545035 6901527.736138627 0, 439421.9026164475 6901502.913040459 0)",103963455.0,103963372.0,2024-05-02 20:42:06+00:00,2024-05-02 20:44:53+00:00,['BRUSHING'],2024-05-02 20:42:09+00:00,2024-05-02 20:44:10+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (439421.9026164475 6901502.913040459 0, 439168.1376015897 6901452.781181632 0, 438987.5986093632 6901497.167765054 0)",103963527.0,103963455.0,2024-05-02 20:44:07+00:00,2024-05-02 20:46:53+00:00,['BRUSHING'],2024-05-02 20:44:10+00:00,2024-05-02 20:46:07+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (438987.5986093632 6901497.167765054 0, 438756.1955066748 6901473.849857268 0, 438688.4066217339 6901478.873250855 0, 438600.7873964309 6901502.311330031 0, 438502.6419802538 6901555.47273575 0)",103963599.0,103963527.0,2024-05-02 20:46:04+00:00,2024-05-02 20:48:54+00:00,['BRUSHING'],2024-05-02 20:46:07+00:00,2024-05-02 20:48:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438807.4064207004 6901471.803635073 0, 438983.59870085 6901491.557470514 0, 439032.7738915087 6901483.311616607 0, 439122.4491668086 6901449.819120008 0, 439168.3804563875 6901446.091100915 0, 439304.3202248346 6901473.275519993 0)",103963754.0,103963715.0,2024-05-02 20:50:15+00:00,2024-05-02 20:52:55+00:00,['BRUSHING'],2024-05-02 20:50:18+00:00,2024-05-02 20:51:19+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439304.3202248346 6901473.275519993 0, 439658.5776956669 6901556.936068213 0, 439913.1423584597 6901655.672724807 0)",103963790.0,103963754.0,2024-05-02 20:51:16+00:00,2024-05-02 20:53:55+00:00,['BRUSHING'],2024-05-02 20:51:19+00:00,2024-05-02 20:52:20+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (439913.1423584597 6901655.672724807 0, 440006.1636017311 6901687.217785808 0, 440149.2912272063 6901760.104459828 0, 440440.1175864667 6902018.356271391 0)",103963826.0,103963790.0,2024-05-02 20:52:17+00:00,2024-05-02 20:54:56+00:00,['BRUSHING'],2024-05-02 20:52:20+00:00,2024-05-02 20:53:21+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440440.1175864667 6902018.356271391 0, 440577.4132173774 6902106.629469615 0, 440660.0476969575 6902227.963166545 0, 440764.8104649865 6902331.526303257 0, 440842.4349859412 6902369.605066851 0, 440939.6346749167 6902380.376404265 0)",103963861.0,103963826.0,2024-05-02 20:53:18+00:00,2024-05-02 20:55:56+00:00,['BRUSHING'],2024-05-02 20:53:21+00:00,2024-05-02 20:53:43+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (440743.7272444355 6902317.523639403 0, 440654.9824645162 6902229.501098329 0, 440573.358478806 6902109.486793333 0, 440494.4250475002 6902059.625918257 0)",103964330.0,103964271.0,2024-05-02 21:08:33+00:00,2024-05-02 21:11:00+00:00,['BRUSHING'],2024-05-02 21:08:36+00:00,2024-05-02 21:11:36+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (440494.4250475002 6902059.625918257 0, 440424.0203155931 6902021.984191612 0, 440277.1562227976 6901878.173290624 0)",103964420.0,103964330.0,2024-05-02 21:11:33+00:00,2024-05-02 21:14:01+00:00,['BRUSHING'],2024-05-02 21:11:36+00:00,2024-05-02 21:14:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
