geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (379376.6179628678 6677844.593989559 0, 379375.3561976594 6677838.282864969 0, 379378.7407744303 6677846.752980412 0)",99992311.0,99992291.0,2024-03-31 18:31:00+00:00,2024-03-31 18:31:12+00:00,['BRUSHING'],2024-03-31 18:28:56+00:00,2024-03-31 18:29:49+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379378.7407744303 6677846.752980412 0, 379377.8509006369 6677846.670892112 0)",99992327.0,99992311.0,2024-03-31 18:32:00+00:00,2024-03-31 18:32:12+00:00,['BRUSHING'],2024-03-31 18:29:49+00:00,2024-03-31 18:30:56+00:00,272.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379377.8509006369 6677846.670892112 0, 379298.7798577539 6677848.277838617 0)",99992351.0,99992327.0,2024-03-31 18:33:00+00:00,2024-03-31 18:33:12+00:00,['BRUSHING'],2024-03-31 18:30:56+00:00,2024-03-31 18:31:59+00:00,280.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379298.7798577539 6677848.277838617 0, 379161.6101068036 6677860.276963043 0, 379140.9497604251 6677869.31890877 0)",99992370.0,99992351.0,2024-03-31 18:34:00+00:00,2024-03-31 18:34:13+00:00,['BRUSHING'],2024-03-31 18:31:59+00:00,2024-03-31 18:32:55+00:00,114.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379140.9497604251 6677869.31890877 0, 379123.4872371108 6677877.809420829 0, 379163.2237000625 6677860.446527368 0)",99992388.0,99992370.0,2024-03-31 18:35:00+00:00,2024-03-31 18:35:13+00:00,['BRUSHING'],2024-03-31 18:32:55+00:00,2024-03-31 18:33:57+00:00,285.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379163.2237000625 6677860.446527368 0, 379126.429948183 6677879.606802351 0)",99992412.0,99992388.0,2024-03-31 18:36:00+00:00,2024-03-31 18:36:13+00:00,['BRUSHING'],2024-03-31 18:33:57+00:00,2024-03-31 18:34:50+00:00,283.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379126.429948183 6677879.606802351 0, 379056.5130854202 6677881.362137515 0, 379010.3299964326 6677903.286236616 0, 378974.7200300079 6677904.576511603 0)",99992426.0,99992412.0,2024-03-31 18:37:00+00:00,2024-03-31 18:37:13+00:00,['BRUSHING'],2024-03-31 18:34:50+00:00,2024-03-31 18:35:49+00:00,280.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378974.7200300079 6677904.576511603 0, 378944.7077327001 6677907.464993089 0, 378994.194248329 6677899.919510913 0, 378943.3046314285 6677906.954197011 0)",99992442.0,99992426.0,2024-03-31 18:38:00+00:00,2024-03-31 18:38:13+00:00,['BRUSHING'],2024-03-31 18:35:49+00:00,2024-03-31 18:36:55+00:00,284.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378943.3046314285 6677906.954197011 0, 378987.6622956204 6677900.247197889 0, 378942.6066446251 6677909.317815548 0, 378976.3299302339 6677904.634662892 0, 378946.2917409813 6677908.41560878 0)",99992465.0,99992442.0,2024-03-31 18:39:00+00:00,2024-03-31 18:39:13+00:00,['BRUSHING'],2024-03-31 18:36:55+00:00,2024-03-31 18:37:54+00:00,290.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378946.2917409813 6677908.41560878 0, 378940.0958109098 6677908.843706144 0, 378993.6772348033 6677901.051150342 0, 378936.6612071579 6677922.331759853 0)",99992485.0,99992465.0,2024-03-31 18:40:00+00:00,2024-03-31 18:40:13+00:00,['BRUSHING'],2024-03-31 18:37:54+00:00,2024-03-31 18:39:00+00:00,341.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378936.6612071579 6677922.331759853 0, 378932.0308704965 6677923.153831221 0, 378969.5500708458 6677914.221147212 0, 378931.7059266086 6677923.387498627 0, 378964.6871131333 6677914.716521121 0)",99992506.0,99992485.0,2024-03-31 18:41:00+00:00,2024-03-31 18:41:14+00:00,['BRUSHING'],2024-03-31 18:39:00+00:00,2024-03-31 18:39:52+00:00,174.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378964.6871131333 6677914.716521121 0, 378962.6736786533 6677934.287377689 0, 378966.8012000636 6677945.07305365 0, 378984.989652114 6677950.154932907 0, 378998.9955803722 6677939.437648436 0, 379006.5262937049 6677910.656545524 0, 379004.9439653827 6677884.62904933 0)",99992516.0,99992506.0,2024-03-31 18:42:00+00:00,2024-03-31 18:42:14+00:00,['BRUSHING'],2024-03-31 18:39:52+00:00,2024-03-31 18:40:56+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379004.9439653827 6677884.62904933 0, 379011.8841682256 6677908.36160766 0, 379006.883964168 6677918.112020358 0, 379007.68237741 6677905.380014639 0)",99992535.0,99992516.0,2024-03-31 18:43:00+00:00,2024-03-31 18:43:14+00:00,['BRUSHING'],2024-03-31 18:40:56+00:00,2024-03-31 18:41:56+00:00,8.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379007.68237741 6677905.380014639 0, 379003.0021358798 6677934.846925988 0, 379005.6203589802 6677930.19071013 0, 378992.4298047631 6677950.465886603 0, 378970.323419583 6677950.974865166 0, 378962.6769146903 6677942.757661066 0, 378959.1332667932 6677922.813549409 0)",99992546.0,99992535.0,2024-03-31 18:44:00+00:00,2024-03-31 18:44:14+00:00,['BRUSHING'],2024-03-31 18:41:56+00:00,2024-03-31 18:42:53+00:00,112.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378959.1332667932 6677922.813549409 0, 378964.2624523977 6677915.287844789 0, 378956.1205435866 6677917.229233092 0, 378988.3121944699 6677899.779873178 0, 379015.4741691279 6677894.534137039 0)",99992560.0,99992546.0,2024-03-31 18:45:00+00:00,2024-03-31 18:45:14+00:00,['BRUSHING'],2024-03-31 18:42:53+00:00,2024-03-31 18:43:57+00:00,278.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379015.4741691279 6677894.534137039 0, 379175.7027321976 6677873.965561497 0, 379126.7773299724 6677876.697556372 0)",99992579.0,99992560.0,2024-03-31 18:46:00+00:00,2024-03-31 18:46:14+00:00,['BRUSHING'],2024-03-31 18:43:57+00:00,2024-03-31 18:44:57+00:00,268.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379126.7773299724 6677876.697556372 0, 379118.1958486626 6677878.764564155 0, 379178.0288010932 6677875.560461177 0, 379122.4273545822 6677879.293348415 0)",99992599.0,99992579.0,2024-03-31 18:47:00+00:00,2024-03-31 18:47:14+00:00,['BRUSHING'],2024-03-31 18:44:57+00:00,2024-03-31 18:45:54+00:00,43.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379122.4273545822 6677879.293348415 0, 379152.8383537991 6677880.071083051 0, 379128.8887303308 6677883.53778097 0, 379135.7752938894 6677882.195552435 0)",99992611.0,99992599.0,2024-03-31 18:48:00+00:00,2024-03-31 18:48:14+00:00,['BRUSHING'],2024-03-31 18:45:54+00:00,2024-03-31 18:46:59+00:00,319.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379135.7752938894 6677882.195552435 0, 379129.9412515494 6677881.831194165 0, 379118.9281616153 6677904.262921618 0)",99992628.0,99992611.0,2024-03-31 18:49:00+00:00,2024-03-31 18:49:15+00:00,['BRUSHING'],2024-03-31 18:46:59+00:00,2024-03-31 18:47:59+00:00,51.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379118.9281616153 6677904.262921618 0, 379075.2868613417 6677909.161386335 0, 379058.3546426794 6677893.449516564 0, 379066.5248656129 6677907.445111233 0)",99992647.0,99992628.0,2024-03-31 18:50:00+00:00,2024-03-31 18:50:15+00:00,['BRUSHING'],2024-03-31 18:47:59+00:00,2024-03-31 18:48:57+00:00,30.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379066.5248656129 6677907.445111233 0, 379063.3828346588 6677904.651300529 0, 379121.6235375456 6677905.288311688 0, 379129.570772751 6677894.103194595 0, 379129.9969755099 6677878.485783431 0, 379126.18832843 6677895.775372414 0)",99992662.0,99992647.0,2024-03-31 18:51:00+00:00,2024-03-31 18:51:15+00:00,['BRUSHING'],2024-03-31 18:48:57+00:00,2024-03-31 18:49:56+00:00,195.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379126.18832843 6677895.775372414 0, 379115.5271619433 6677907.050246517 0, 379084.6581004466 6677910.857529075 0, 379067.0751876654 6677905.643666894 0, 379057.0220791138 6677888.366796359 0)",99992676.0,99992662.0,2024-03-31 18:52:00+00:00,2024-03-31 18:52:15+00:00,['BRUSHING'],2024-03-31 18:49:56+00:00,2024-03-31 18:50:59+00:00,275.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379057.0220791138 6677888.366796359 0, 379053.9832985739 6677887.018457526 0, 379063.8702649616 6677904.300817149 0, 379079.547514732 6677913.924344716 0, 379113.8988588572 6677906.435381263 0, 379123.5774557135 6677898.98237122 0, 379128.3862309839 6677886.786512734 0, 379123.9484094185 6677881.695000814 0, 379130.7387571177 6677882.473537666 0, 379116.6334788419 6677883.497226774 0)",99992689.0,99992676.0,2024-03-31 18:53:00+00:00,2024-03-31 18:53:15+00:00,['BRUSHING'],2024-03-31 18:50:59+00:00,2024-03-31 18:51:57+00:00,267.0,state-roads,Harja/Väylävirasto,True,True,False
