geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (328653.6913269615 6823506.366958148 0, 328976.350628136 6823412.439790053 0, 329192.4159421475 6823378.129943199 0, 329429.2973728911 6823316.144427733 0, 329671.0317691601 6823211.764712433 0)",105323846.0,105323815.0,2024-05-16 20:12:00+00:00,2024-05-16 20:12:30+00:00,['BRUSHING'],2024-05-16 20:09:53+00:00,2024-05-16 20:10:59+00:00,119.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329671.0317691601 6823211.764712433 0, 329867.9508151101 6823062.967759427 0, 330005.4138431092 6822907.057934877 0, 330105.5004761349 6822732.346593792 0, 330226.9279573712 6822570.762348186 0, 330367.3741378866 6822465.262280279 0, 330492.5781962729 6822389.185991466 0)",105323897.0,105323846.0,2024-05-16 20:13:00+00:00,2024-05-16 20:13:30+00:00,['BRUSHING'],2024-05-16 20:10:59+00:00,2024-05-16 20:11:54+00:00,157.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330492.5781962729 6822389.185991466 0, 330629.7406754472 6822272.924743713 0, 330704.7018943697 6822166.8466806 0, 330780.2770584815 6822005.516157249 0, 330823.1066406916 6821890.969005817 0)",105323934.0,105323897.0,2024-05-16 20:14:00+00:00,2024-05-16 20:14:31+00:00,['BRUSHING'],2024-05-16 20:11:54+00:00,2024-05-16 20:12:55+00:00,161.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (330879.1117484714 6821780.800283379 0, 330823.7516723773 6821945.715637202 0, 330753.0962244668 6822104.127252702 0, 330659.8526927375 6822255.165187228 0, 330523.4182350661 6822381.988225379 0, 330362.5311113627 6822481.787844672 0, 330215.7108956092 6822598.645392279 0)",105326162.0,105326113.0,2024-05-16 21:11:00+00:00,2024-05-16 21:11:55+00:00,['BRUSHING'],2024-05-16 21:09:00+00:00,2024-05-16 21:09:55+00:00,304.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330215.7108956092 6822598.645392279 0, 330113.1853831987 6822744.465296336 0, 330026.1882849655 6822898.006239166 0, 329908.8503915782 6823038.200565427 0, 329769.2034178602 6823160.305823832 0, 329604.7767469997 6823258.533123123 0)",105326189.0,105326162.0,2024-05-16 21:12:00+00:00,2024-05-16 21:12:55+00:00,['BRUSHING'],2024-05-16 21:09:55+00:00,2024-05-16 21:10:50+00:00,283.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329604.7767469997 6823258.533123123 0, 329430.6976822937 6823328.347929562 0, 329250.6152684292 6823380.059017443 0, 328876.9889642658 6823450.258106188 0, 328695.4030611191 6823504.750796685 0)",105326223.0,105326189.0,2024-05-16 21:13:00+00:00,2024-05-16 21:13:55+00:00,['BRUSHING'],2024-05-16 21:10:50+00:00,2024-05-16 21:11:45+00:00,262.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329205.257470418 6823376.939125682 0, 329344.2462853756 6823343.761236781 0, 329496.8273530931 6823293.185139677 0, 329655.4622895045 6823221.455386441 0, 329794.6518486579 6823128.151823401 0, 329922.5533625088 6823011.086791518 0)",105327314.0,105327284.0,2024-05-16 21:43:00+00:00,2024-05-16 21:43:07+00:00,['BRUSHING'],2024-05-16 21:40:53+00:00,2024-05-16 21:41:52+00:00,73.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329922.5533625088 6823011.086791518 0, 330018.2291530824 6822883.55828554 0, 330047.0609980345 6822835.509656266 0, 330047.7123901506 6822816.176767104 0, 330014.7183235489 6822785.886889733 0, 329987.6679291999 6822778.95778427 0, 329966.4359913762 6822788.478378625 0, 329923.1523072238 6822844.042428045 0, 329935.769040409 6822881.690590294 0, 329974.5322088148 6822898.085586178 0, 330031.9270475521 6822906.315390917 0)",105327349.0,105327314.0,2024-05-16 21:44:00+00:00,2024-05-16 21:44:08+00:00,['BRUSHING'],2024-05-16 21:41:52+00:00,2024-05-16 21:42:52+00:00,301.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330031.9270475521 6822906.315390917 0, 330064.1187935568 6822908.306894274 0, 330069.8329362306 6822918.290801324 0, 330065.9275525424 6822929.973605419 0, 329965.2234561032 6823001.741164507 0)",105327381.0,105327349.0,2024-05-16 21:45:00+00:00,2024-05-16 21:45:08+00:00,['BRUSHING'],2024-05-16 21:42:52+00:00,2024-05-16 21:43:58+00:00,288.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329965.2234561032 6823001.741164507 0, 329783.6238749872 6823150.002735283 0, 329695.4577800989 6823210.898907888 0, 329494.5635805008 6823305.680509523 0, 329399.3722138783 6823338.480731639 0)",105327429.0,105327381.0,2024-05-16 21:46:00+00:00,2024-05-16 21:46:09+00:00,['BRUSHING'],2024-05-16 21:43:58+00:00,2024-05-16 21:44:53+00:00,274.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329399.3722138783 6823338.480731639 0, 329204.2052455395 6823388.036223917 0, 329027.4717032608 6823414.602895834 0)",105327461.0,105327429.0,2024-05-16 21:47:00+00:00,2024-05-16 21:47:09+00:00,['BRUSHING'],2024-05-16 21:44:53+00:00,2024-05-16 21:45:59+00:00,278.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (328522.2684715635 6823538.194723348 0, 328867.2342610526 6823439.471420406 0, 329304.9592849799 6823353.506047141 0, 329513.5418073939 6823285.110884276 0)",105329167.0,105329138.0,2024-05-16 22:37:00+00:00,2024-05-16 22:37:27+00:00,['BRUSHING'],2024-05-16 22:34:54+00:00,2024-05-16 22:36:00+00:00,124.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329513.5418073939 6823285.110884276 0, 329708.3517621962 6823189.067535 0, 329877.1601036686 6823052.920938074 0, 330017.5733075491 6822886.491174556 0, 330130.6458808866 6822690.615658145 0, 330281.0391499805 6822523.82084618 0, 330463.3246925303 6822407.016704398 0)",105329207.0,105329167.0,2024-05-16 22:38:00+00:00,2024-05-16 22:38:28+00:00,['BRUSHING'],2024-05-16 22:36:00+00:00,2024-05-16 22:36:55+00:00,159.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330463.3246925303 6822407.016704398 0, 330626.8826251838 6822276.634460432 0, 330731.1657693902 6822118.027894002 0, 330795.799967194 6821967.38442637 0, 330850.4429339725 6821816.225907417 0, 330905.7931455504 6821625.875093014 0)",105329230.0,105329207.0,2024-05-16 22:39:00+00:00,2024-05-16 22:39:28+00:00,['BRUSHING'],2024-05-16 22:36:55+00:00,2024-05-16 22:37:50+00:00,164.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (331055.6855544437 6821872.822554499 0, 330858.8114537036 6821891.569795216 0, 330840.4935473931 6821907.413112935 0, 330733.9311866275 6822142.994905707 0, 330650.8847639313 6822271.33391544 0)",105331487.0,105331450.0,2024-05-16 23:46:00+00:00,2024-05-16 23:46:52+00:00,['BRUSHING'],2024-05-16 23:43:58+00:00,2024-05-16 23:44:53+00:00,319.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (330650.8847639313 6822271.33391544 0, 330542.2725108702 6822373.926305762 0, 330287.2617218018 6822536.569348107 0, 330177.1259711821 6822647.951134523 0, 330095.453999885 6822785.163546881 0)",105331507.0,105331487.0,2024-05-16 23:47:00+00:00,2024-05-16 23:47:52+00:00,['BRUSHING'],2024-05-16 23:44:53+00:00,2024-05-16 23:45:59+00:00,290.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330095.453999885 6822785.163546881 0, 330014.1322169724 6822911.985488616 0, 329924.063760686 6823023.396545382 0, 329812.275216708 6823126.616896392 0, 329688.2259158798 6823215.605439114 0, 329558.5522507307 6823278.9918558 0, 329413.5714010349 6823334.546234089 0)",105331550.0,105331507.0,2024-05-16 23:48:00+00:00,2024-05-16 23:48:53+00:00,['BRUSHING'],2024-05-16 23:45:59+00:00,2024-05-16 23:46:54+00:00,273.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329413.5714010349 6823334.546234089 0, 329246.0129164723 6823378.612289447 0, 329017.5880189066 6823416.317838808 0)",105331569.0,105331550.0,2024-05-16 23:49:00+00:00,2024-05-16 23:49:53+00:00,['BRUSHING'],2024-05-16 23:46:54+00:00,2024-05-16 23:47:57+00:00,278.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (328989.1678043653 6823416.158376381 0, 329289.9110799406 6823358.59850607 0, 329462.5046828152 6823305.2498956 0)",105333789.0,105333745.0,2024-05-17 00:58:00+00:00,2024-05-17 00:58:16+00:00,['BRUSHING'],2024-05-17 00:56:00+00:00,2024-05-17 00:56:58+00:00,175.0,state-roads,Harja/Väylävirasto,True,False,False
