geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (325900.6890746341 6823072.116222705 0, 325898.6231254949 6823075.567253351 0, 325925.6407920113 6823063.610456423 0)",105064556.0,105064514.0,2024-05-14 18:56:00+00:00,2024-05-14 18:56:20+00:00,['BRUSHING'],2024-05-14 18:53:56+00:00,2024-05-14 18:55:00+00:00,115.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325925.6407920113 6823063.610456423 0, 325905.0972543177 6823078.142957482 0, 325909.0949864877 6823068.569852046 0)",105064609.0,105064556.0,2024-05-14 18:57:00+00:00,2024-05-14 18:57:20+00:00,['BRUSHING'],2024-05-14 18:55:00+00:00,2024-05-14 18:55:42+00:00,124.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325909.0949864877 6823068.569852046 0, 325912.5996166255 6823066.162305666 0)",105064626.0,105064609.0,2024-05-14 18:58:00+00:00,2024-05-14 18:58:20+00:00,['BRUSHING'],2024-05-14 18:55:42+00:00,2024-05-14 18:56:53+00:00,316.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325912.5996166255 6823066.162305666 0, 325916.6752160849 6823064.507105059 0)",105064682.0,105064626.0,2024-05-14 18:59:00+00:00,2024-05-14 18:59:21+00:00,['BRUSHING'],2024-05-14 18:56:53+00:00,2024-05-14 18:57:56+00:00,113.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325916.6752160849 6823064.507105059 0, 325925.173627087 6823059.617232694 0)",105064727.0,105064682.0,2024-05-14 19:00:00+00:00,2024-05-14 19:00:22+00:00,['BRUSHING'],2024-05-14 18:57:56+00:00,2024-05-14 18:58:47+00:00,118.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325925.173627087 6823059.617232694 0, 325927.7069281189 6823058.039515478 0)",105064763.0,105064727.0,2024-05-14 19:01:00+00:00,2024-05-14 19:01:22+00:00,['BRUSHING'],2024-05-14 18:58:47+00:00,2024-05-14 18:59:57+00:00,249.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325927.7069281189 6823058.039515478 0, 325921.8451534654 6823064.470560526 0, 325931.586581 6823056.728899717 0)",105064830.0,105064763.0,2024-05-14 19:02:00+00:00,2024-05-14 19:02:23+00:00,['BRUSHING'],2024-05-14 18:59:57+00:00,2024-05-14 19:00:48+00:00,85.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325931.586581 6823056.728899717 0, 325948.737297966 6823048.94987026 0, 325926.4586357017 6823056.540170384 0, 325932.3929475095 6823053.675881224 0)",105064854.0,105064830.0,2024-05-14 19:03:00+00:00,2024-05-14 19:03:23+00:00,['BRUSHING'],2024-05-14 19:00:48+00:00,2024-05-14 19:01:45+00:00,123.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325932.3929475095 6823053.675881224 0, 325937.792720927 6823049.722703757 0)",105064904.0,105064854.0,2024-05-14 19:04:00+00:00,2024-05-14 19:04:24+00:00,['BRUSHING'],2024-05-14 19:01:45+00:00,2024-05-14 19:02:48+00:00,113.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325937.792720927 6823049.722703757 0, 325941.496067443 6823048.086231074 0)",105064955.0,105064904.0,2024-05-14 19:05:00+00:00,2024-05-14 19:05:24+00:00,['BRUSHING'],2024-05-14 19:02:48+00:00,2024-05-14 19:03:46+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325941.496067443 6823048.086231074 0, 325946.8340439143 6823047.148688318 0)",105064999.0,105064955.0,2024-05-14 19:06:00+00:00,2024-05-14 19:06:25+00:00,['BRUSHING'],2024-05-14 19:03:46+00:00,2024-05-14 19:04:28+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325946.8340439143 6823047.148688318 0, 325948.3457010083 6823045.399148521 0)",105065038.0,105064999.0,2024-05-14 19:07:00+00:00,2024-05-14 19:07:25+00:00,['BRUSHING'],2024-05-14 19:04:28+00:00,2024-05-14 19:05:57+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,False
