geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (382643.1671684458 6682944.899804188 0, 382636.2359421647 6682963.511775104 0)",99610295.0,99610241.0,2024-03-26 16:53:00+00:00,2024-03-26 16:53:30+00:00,['BRUSHING'],2024-03-26 16:51:00+00:00,2024-03-26 16:51:50+00:00,67.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382636.2359421647 6682963.511775104 0, 382635.0769550375 6683061.735329009 0, 382663.6508158919 6683070.512317071 0)",99610322.0,99610295.0,2024-03-26 16:54:00+00:00,2024-03-26 16:54:30+00:00,['BRUSHING'],2024-03-26 16:51:50+00:00,2024-03-26 16:52:52+00:00,334.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382663.6508158919 6683070.512317071 0, 382717.0654915025 6683085.62362808 0, 382723.1951935545 6683098.911867257 0, 382694.3689046489 6683199.362185658 0)",99610360.0,99610322.0,2024-03-26 16:55:00+00:00,2024-03-26 16:55:31+00:00,['BRUSHING'],2024-03-26 16:52:52+00:00,2024-03-26 16:54:00+00:00,296.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (382694.3689046489 6683199.362185658 0, 382686.4493279967 6683314.631834801 0, 382648.4820713331 6683607.514266849 0, 382625.7148162332 6683650.040068459 0, 382603.6666345013 6683677.051507005 0, 382369.3273099373 6683815.55365876 0)",99610407.0,99610360.0,2024-03-26 16:56:00+00:00,2024-03-26 16:56:31+00:00,['BRUSHING'],2024-03-26 16:54:00+00:00,2024-03-26 16:54:56+00:00,347.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (382369.3273099373 6683815.55365876 0, 382346.2881444123 6683840.927002656 0, 382298.5577466588 6683933.075163286 0, 382287.6023902246 6684003.530321059 0, 382349.912518504 6684220.963427774 0, 382355.3680913755 6684268.264825676 0, 382347.9121550219 6684289.346366499 0)",99610428.0,99610407.0,2024-03-26 16:57:00+00:00,2024-03-26 16:57:31+00:00,['BRUSHING'],2024-03-26 16:54:56+00:00,2024-03-26 16:55:58+00:00,293.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (382347.9121550219 6684289.346366499 0, 382352.9854860398 6684317.936614883 0, 382341.557998564 6684323.98919476 0, 382267.7428885539 6684300.515175455 0, 382258.1530210641 6684308.62623511 0, 382237.0918255344 6684381.414057456 0, 382221.9194929908 6684401.742043247 0, 382200.123154379 6684414.036805167 0, 382125.3100251993 6684428.156452654 0, 382104.9680228296 6684447.760470169 0)",99610467.0,99610428.0,2024-03-26 16:58:00+00:00,2024-03-26 16:58:32+00:00,['BRUSHING'],2024-03-26 16:55:58+00:00,2024-03-26 16:56:56+00:00,343.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382104.9680228296 6684447.760470169 0, 382057.357488376 6684591.064023099 0, 381957.4434351914 6684952.831301601 0, 381846.5701217108 6685310.388109656 0, 381801.8165068103 6685476.2279231 0)",99610494.0,99610467.0,2024-03-26 16:59:00+00:00,2024-03-26 16:59:32+00:00,['BRUSHING'],2024-03-26 16:56:56+00:00,2024-03-26 16:57:59+00:00,88.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (381780.5376014045 6685442.81416572 0, 381932.5160619088 6684974.256668741 0, 382054.3996136633 6684535.546283272 0, 382073.7405666419 6684373.764539295 0, 382090.2074412974 6684275.379315315 0)",99630604.0,99630449.0,2024-03-27 03:10:00+00:00,2024-03-27 03:10:30+00:00,['BRUSHING'],2024-03-27 03:08:00+00:00,2024-03-27 03:08:53+00:00,184.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382090.2074412974 6684275.379315315 0, 382095.9384620342 6684252.346858965 0, 382108.9129435902 6684242.788558266 0, 382313.5251608049 6684295.693998854 0, 382333.4744452653 6684289.589268393 0, 382347.0718098137 6684271.875939161 0, 382348.5571245073 6684245.860340199 0, 382316.3931260594 6684123.858062475 0)",99630699.0,99630604.0,2024-03-27 03:11:00+00:00,2024-03-27 03:11:31+00:00,['BRUSHING'],2024-03-27 03:08:53+00:00,2024-03-27 03:09:56+00:00,164.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382316.3931260594 6684123.858062475 0, 382292.2460599653 6684053.086845174 0, 382286.3160381939 6683963.672985494 0, 382310.2013015589 6683890.794520729 0, 382338.8332515544 6683846.628486413 0, 382467.0474052628 6683754.338613047 0, 382605.2068751149 6683669.869211785 0, 382636.2738120179 6683625.515939255 0, 382648.8363566753 6683587.553541335 0, 382666.5609538051 6683436.416161588 0)",99630820.0,99630699.0,2024-03-27 03:12:00+00:00,2024-03-27 03:12:32+00:00,['BRUSHING'],2024-03-27 03:09:56+00:00,2024-03-27 03:10:55+00:00,180.0,state-roads,Harja/Väylävirasto,True,True,False
