geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (532551.9728507085 6973648.312188008 0, 532508.9154009161 6973591.281624586 0, 532436.2466795492 6973459.082268556 0, 532396.1688289773 6973347.151648429 0, 532378.5668711602 6973260.625262905 0)",103619553.0,103619493.0,2024-04-29 23:13:18+00:00,2024-04-29 23:15:23+00:00,['BRUSHING'],2024-04-29 23:13:17+00:00,2024-04-29 23:15:19+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532607.6726237938 6972854.648805234 0, 532710.0043607192 6972818.120511054 0, 532724.3760798145 6972825.283759899 0, 532716.2145814962 6972837.904314151 0, 532681.6016111636 6972851.152058704 0, 532507.4854711898 6972900.783876209 0, 532458.9323174327 6972930.163176713 0, 532412.2856934892 6973316.558702505 0)",103620552.0,103620498.0,2024-04-29 23:50:49+00:00,2024-04-29 23:53:31+00:00,['BRUSHING'],2024-04-29 23:50:48+00:00,2024-04-29 23:53:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532401.9914000276 6973128.821815916 0, 532397.2471492429 6973176.574960917 0, 532403.5505401576 6973264.103773356 0, 532413.0430082247 6973327.374156171 0, 532448.4298422509 6973445.720957099 0, 532498.6607286689 6973538.477032408 0)",103620614.0,103620576.0,2024-04-29 23:53:18+00:00,2024-04-29 23:55:32+00:00,['BRUSHING'],2024-04-29 23:53:21+00:00,2024-04-29 23:54:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532412.2856934892 6973316.558702505 0, 532455.0802109671 6973451.915127746 0, 532501.6525134795 6973544.412125682 0, 532587.1737980942 6973661.921805679 0, 532657.2751000243 6973729.362660408 0)",103620636.0,103620552.0,2024-04-29 23:53:58+00:00,2024-04-29 23:56:32+00:00,['BRUSHING'],2024-04-29 23:53:57+00:00,2024-04-29 23:54:58+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532498.6607286689 6973538.477032408 0, 532592.3360329664 6973664.313087264 0, 532849.2186639435 6973890.172367019 0)",103620645.0,103620614.0,2024-04-29 23:54:19+00:00,2024-04-29 23:56:32+00:00,['BRUSHING'],2024-04-29 23:54:22+00:00,2024-04-29 23:55:23+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532657.2751000243 6973729.362660408 0, 532947.6408670123 6973986.539639899 0, 533041.8631365721 6974085.430259433 0)",103620656.0,103620636.0,2024-04-29 23:54:59+00:00,2024-04-29 23:57:32+00:00,['BRUSHING'],2024-04-29 23:54:58+00:00,2024-04-29 23:56:00+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532849.2186639435 6973890.172367019 0, 533021.3631700893 6974061.490282835 0, 533170.6737759331 6974231.91739033 0)",103620669.0,103620645.0,2024-04-29 23:55:20+00:00,2024-04-29 23:57:32+00:00,['BRUSHING'],2024-04-29 23:55:23+00:00,2024-04-29 23:56:24+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533041.8631365721 6974085.430259433 0, 533292.8552118605 6974374.331076677 0, 533376.6161127227 6974455.186140873 0)",103620690.0,103620656.0,2024-04-29 23:56:01+00:00,2024-04-29 23:58:32+00:00,['BRUSHING'],2024-04-29 23:56:00+00:00,2024-04-29 23:57:04+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533170.6737759331 6974231.91739033 0, 533348.6800893848 6974428.159765559 0, 533460.3498383674 6974528.354958118 0, 533529.9198585195 6974574.639270948 0)",103620696.0,103620669.0,2024-04-29 23:56:21+00:00,2024-04-29 23:58:32+00:00,['BRUSHING'],2024-04-29 23:56:24+00:00,2024-04-29 23:57:25+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533376.6161127227 6974455.186140873 0, 533471.1500487792 6974535.930779682 0, 533579.7164738688 6974610.916828737 0, 533721.3092665316 6974686.581132144 0, 533824.8501609664 6974730.436639979 0)",103620714.0,103620690.0,2024-04-29 23:57:05+00:00,2024-04-29 23:59:32+00:00,['BRUSHING'],2024-04-29 23:57:04+00:00,2024-04-29 23:58:31+00:00,,state-roads,Harja/Väylävirasto,True,False,False
