geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,10k,500m,100m
"LINESTRING Z (379823.4779706477 6672096.624784444 0, 379572.6159439182 6672177.306335112 0, 379312.8777074447 6672244.478061766 0, 379049.6501543132 6672291.499683846 0, 378785.5134155093 6672322.632992838 0, 378521.0964648746 6672336.854105356 0)",105215311.0,105215287.0,2024-05-16 02:12:00+00:00,2024-05-16 02:12:34+00:00,['BRUSHING'],2024-05-16 02:09:50+00:00,2024-05-16 02:10:56+00:00,270.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378521.0964648746 6672336.854105356 0, 378255.0308124947 6672323.174623581 0, 377722.2790439371 6672262.56953026 0, 377456.5278856151 6672248.714179073 0, 376922.6357441507 6672260.930374041 0)",105215349.0,105215311.0,2024-05-16 02:13:00+00:00,2024-05-16 02:13:35+00:00,['BRUSHING'],2024-05-16 02:10:56+00:00,2024-05-16 02:11:51+00:00,259.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (376922.6357441507 6672260.930374041 0, 376657.3008823484 6672239.874239286 0, 375933.3662796355 6672116.3101421 0, 375703.2027994156 6672084.880402371 0)",105215369.0,105215349.0,2024-05-16 02:14:00+00:00,2024-05-16 02:14:35+00:00,['BRUSHING'],2024-05-16 02:11:51+00:00,2024-05-16 02:12:55+00:00,13.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (375703.2027994156 6672084.880402371 0, 375495.3363151176 6672072.323287822 0, 375374.0548140355 6672094.057514856 0, 375336.2117412525 6672116.298966683 0, 375308.300041382 6672152.914984605 0, 375293.265752229 6672197.45203624 0, 375295.3420510791 6672248.651264272 0, 375473.3895232963 6672905.089411652 0)",105215402.0,105215369.0,2024-05-16 02:15:00+00:00,2024-05-16 02:15:35+00:00,['BRUSHING'],2024-05-16 02:12:55+00:00,2024-05-16 02:13:50+00:00,339.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (376411.5094240423 6676433.525982961 0, 376669.604883857 6676421.469988015 0, 376927.6493068361 6676432.616596393 0, 377687.6132409624 6676578.650097935 0)",105217189.0,105217165.0,2024-05-16 03:05:00+00:00,2024-05-16 03:05:54+00:00,['BRUSHING'],2024-05-16 03:02:55+00:00,2024-05-16 03:03:58+00:00,105.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (377687.6132409624 6676578.650097935 0, 377943.4199099555 6676606.437600109 0, 378459.6049772085 6676628.143503238 0, 378696.3925889478 6676606.350185169 0, 378845.3459132852 6676555.15983247 0, 378900.2768762126 6676548.993866025 0)",105217240.0,105217189.0,2024-05-16 03:06:00+00:00,2024-05-16 03:06:54+00:00,['BRUSHING'],2024-05-16 03:03:58+00:00,2024-05-16 03:04:56+00:00,1.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378900.2768762126 6676548.993866025 0, 378971.0744526954 6676568.049083425 0, 379075.5675048394 6676670.137670082 0, 379095.4892057279 6676719.075167857 0, 379099.158675566 6676767.992772048 0, 379083.8918168499 6676812.855484201 0, 379017.6702482441 6676895.068437239 0, 378995.5793272735 6676943.166587918 0, 378987.9259242569 6676996.805501027 0, 379019.9510099992 6677620.993243045 0)",105217274.0,105217240.0,2024-05-16 03:07:00+00:00,2024-05-16 03:07:54+00:00,['BRUSHING'],2024-05-16 03:04:56+00:00,2024-05-16 03:05:29+00:00,16.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379019.9510099992 6677620.993243045 0, 379035.298049383 6677808.282635444 0, 379058.9996754176 6678000.088103129 0)",105217295.0,105217274.0,2024-05-16 03:08:00+00:00,2024-05-16 03:08:55+00:00,['BRUSHING'],2024-05-16 03:05:29+00:00,2024-05-16 03:05:29+00:00,16.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379432.1576646756 6678462.545863551 0, 379481.4796874444 6678509.066285407 0, 379560.6878149925 6678688.678837989 0, 379590.7465065589 6678734.498061172 0, 379627.5248076572 6678772.294523318 0, 379688.4872076855 6678802.162092568 0, 379758.333546336 6678819.03281037 0, 379953.3852661813 6678838.81087515 0, 380171.0177231376 6678911.689564001 0, 380410.5923473305 6678977.844279025 0)",105217343.0,,2024-05-16 03:09:00+00:00,2024-05-16 03:09:55+00:00,['BRUSHING'],2024-05-16 03:06:53+00:00,2024-05-16 03:07:59+00:00,71.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (380410.5923473305 6678977.844279025 0, 380662.6288863822 6678994.791971305 0, 380903.9996314249 6679062.14566335 0, 381124.7330695247 6679180.338724668 0, 381340.8462835029 6679308.613579615 0, 381571.2691268687 6679410.357530607 0, 381823.3802603867 6679442.872658228 0)",105217400.0,105217343.0,2024-05-16 03:10:00+00:00,2024-05-16 03:10:56+00:00,['BRUSHING'],2024-05-16 03:07:59+00:00,2024-05-16 03:08:54+00:00,90.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (381823.3802603867 6679442.872658228 0, 382074.1449643614 6679439.004700924 0, 383074.6417779949 6679387.009300116 0)",105217434.0,105217400.0,2024-05-16 03:11:00+00:00,2024-05-16 03:11:56+00:00,['BRUSHING'],2024-05-16 03:08:54+00:00,2024-05-16 03:10:00+00:00,59.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (383074.6417779949 6679387.009300116 0, 383309.9970781173 6679384.833925856 0, 383519.8906083044 6679408.003700962 0, 383691.537933838 6679453.689120631 0, 383862.4208278987 6679520.804426752 0, 384047.1985893855 6679606.878035647 0, 384188.8113746262 6679688.087855783 0)",105217488.0,105217434.0,2024-05-16 03:12:00+00:00,2024-05-16 03:12:57+00:00,['BRUSHING'],2024-05-16 03:10:00+00:00,2024-05-16 03:10:57+00:00,280.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (384188.8113746262 6679688.087855783 0, 384216.3277996077 6679697.802973893 0, 384237.3597321617 6679690.003872631 0, 384244.4819946743 6679669.940797526 0, 384236.0084513482 6679647.3628925 0, 384212.791242074 6679629.9330167 0, 384027.3157365247 6679558.361410707 0, 383990.4996720471 6679562.985183843 0, 383840.7699335319 6679625.91810243 0)",105217519.0,105217488.0,2024-05-16 03:13:00+00:00,2024-05-16 03:13:57+00:00,['BRUSHING'],2024-05-16 03:10:57+00:00,2024-05-16 03:11:59+00:00,335.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (383840.7699335319 6679625.91810243 0, 383815.3527765864 6679645.672298542 0, 383793.138132158 6679644.149967373 0, 383713.3067228463 6679615.262397131 0, 383676.9641020352 6679622.549015531 0, 383644.4402514221 6679650.554900963 0, 383562.377886681 6679819.448318503 0, 383279.6140338361 6680485.565819642 0)",105217569.0,105217519.0,2024-05-16 03:14:00+00:00,2024-05-16 03:14:57+00:00,['BRUSHING'],2024-05-16 03:11:59+00:00,2024-05-16 03:12:54+00:00,334.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (383279.6140338361 6680485.565819642 0, 382787.3797401346 6681639.104966351 0)",105217600.0,105217569.0,2024-05-16 03:15:00+00:00,2024-05-16 03:15:58+00:00,['BRUSHING'],2024-05-16 03:12:54+00:00,2024-05-16 03:13:59+00:00,22.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378387.3026618715 6674529.215789715 0),105312929.0,,2024-05-16 16:12:00+00:00,2024-05-16 16:12:33+00:00,['BRUSHING'],2024-05-16 16:09:56+00:00,2024-05-16 16:09:56+00:00,62.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (376092.6857487484 6676457.46527201 0, 376584.4244600447 6676428.801556923 0, 376833.5034563623 6676432.330755796 0, 377076.7501156428 6676457.137832851 0, 377553.3476114516 6676559.514739853 0)",105316957.0,105316907.0,2024-05-16 17:36:00+00:00,2024-05-16 17:36:16+00:00,['BRUSHING'],2024-05-16 17:33:58+00:00,2024-05-16 17:34:53+00:00,91.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (377553.3476114516 6676559.514739853 0, 378041.0296822624 6676614.326533317 0, 378271.0315629002 6676628.619869331 0, 378502.0864657438 6676621.270726845 0, 378707.208042294 6676596.295087568 0)",105316991.0,105316957.0,2024-05-16 17:37:00+00:00,2024-05-16 17:37:16+00:00,['BRUSHING'],2024-05-16 17:34:53+00:00,2024-05-16 17:35:56+00:00,216.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378707.208042294 6676596.295087568 0, 378897.607696236 6676527.014691479 0, 378923.1262622887 6676505.328204739 0, 378931.1260928871 6676470.513170037 0, 378922.2183587137 6676298.614320428 0, 378869.1179212391 6676102.210351326 0, 378754.595310713 6675919.098968389 0, 378616.8667465986 6675755.930465994 0)",105317039.0,105316991.0,2024-05-16 17:38:00+00:00,2024-05-16 17:38:16+00:00,['BRUSHING'],2024-05-16 17:35:56+00:00,2024-05-16 17:36:51+00:00,179.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378616.8667465986 6675755.930465994 0, 378483.2274286546 6675590.95903077 0, 378406.1231336615 6675402.825179935 0, 378384.7785281376 6675199.687506463 0, 378378.0210489683 6674978.009730393 0, 378387.3654563594 6674749.889906091 0)",105317068.0,105317039.0,2024-05-16 17:39:00+00:00,2024-05-16 17:39:17+00:00,['BRUSHING'],2024-05-16 17:36:51+00:00,2024-05-16 17:37:58+00:00,237.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378387.3654563594 6674749.889906091 0, 378405.006211106 6674542.559142948 0, 378438.3473148128 6674356.663293916 0, 378527.0810667444 6674127.134649102 0, 378515.9111704166 6674110.007325094 0, 378402.1679339993 6674044.460588936 0)",105317127.0,105317068.0,2024-05-16 17:40:00+00:00,2024-05-16 17:40:17+00:00,['BRUSHING'],2024-05-16 17:37:58+00:00,2024-05-16 17:38:56+00:00,280.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378402.1679339993 6674044.460588936 0, 378386.2625371339 6674045.211883673 0, 378382.5404917856 6674053.471576758 0, 378396.8826651717 6674072.499287228 0, 378451.8065044043 6674108.457483501 0, 378452.0578864433 6674116.02790192 0, 378435.690760366 6674116.237065393 0)",105317178.0,105317127.0,2024-05-16 17:41:00+00:00,2024-05-16 17:41:18+00:00,['BRUSHING'],2024-05-16 17:38:56+00:00,2024-05-16 17:39:59+00:00,263.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378435.690760366 6674116.237065393 0, 378472.8938116523 6674116.673515762 0)",105317226.0,105317178.0,2024-05-16 17:42:00+00:00,2024-05-16 17:42:18+00:00,['BRUSHING'],2024-05-16 17:39:59+00:00,2024-05-16 17:40:57+00:00,255.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378472.8938116523 6674116.673515762 0, 378482.651974205 6674119.693128164 0, 378472.6202853997 6674118.465835467 0)",105317271.0,105317226.0,2024-05-16 17:43:00+00:00,2024-05-16 17:43:19+00:00,['BRUSHING'],2024-05-16 17:40:57+00:00,2024-05-16 17:42:00+00:00,93.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317320.0,105317271.0,2024-05-16 17:44:00+00:00,2024-05-16 17:44:19+00:00,['BRUSHING'],2024-05-16 17:42:00+00:00,2024-05-16 17:42:42+00:00,93.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317341.0,105317320.0,2024-05-16 17:45:00+00:00,2024-05-16 17:45:20+00:00,['BRUSHING'],2024-05-16 17:42:42+00:00,2024-05-16 17:43:45+00:00,93.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317388.0,105317341.0,2024-05-16 17:46:00+00:00,2024-05-16 17:46:20+00:00,['BRUSHING'],2024-05-16 17:43:45+00:00,2024-05-16 17:44:48+00:00,335.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317435.0,105317388.0,2024-05-16 17:47:00+00:00,2024-05-16 17:47:21+00:00,['BRUSHING'],2024-05-16 17:44:48+00:00,2024-05-16 17:45:51+00:00,335.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317475.0,105317435.0,2024-05-16 17:48:00+00:00,2024-05-16 17:48:21+00:00,['BRUSHING'],2024-05-16 17:45:51+00:00,2024-05-16 17:46:54+00:00,335.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317523.0,105317475.0,2024-05-16 17:49:00+00:00,2024-05-16 17:49:22+00:00,['BRUSHING'],2024-05-16 17:46:54+00:00,2024-05-16 17:47:57+00:00,335.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.6202853997 6674118.465835467 0),105317576.0,105317523.0,2024-05-16 17:50:00+00:00,2024-05-16 17:50:22+00:00,['BRUSHING'],2024-05-16 17:47:57+00:00,2024-05-16 17:49:00+00:00,161.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378472.6202853997 6674118.465835467 0, 378470.1807429873 6674118.546829714 0)",105317625.0,105317576.0,2024-05-16 17:51:00+00:00,2024-05-16 17:51:23+00:00,['BRUSHING'],2024-05-16 17:49:00+00:00,2024-05-16 17:51:51+00:00,295.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378470.1807429873 6674118.546829714 0, 378411.868200088 6674114.241985455 0, 378403.8144469194 6674139.14051782 0)",105317735.0,105317625.0,2024-05-16 17:54:00+00:00,2024-05-16 17:54:24+00:00,['BRUSHING'],2024-05-16 17:51:51+00:00,2024-05-16 17:52:12+00:00,296.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378403.8144469194 6674139.14051782 0),105317759.0,105317735.0,2024-05-16 17:55:00+00:00,2024-05-16 17:55:24+00:00,['BRUSHING'],2024-05-16 17:52:12+00:00,2024-05-16 17:52:12+00:00,296.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378395.7999789109 6674090.033298205 0, 378458.6186553208 6674059.526577823 0)",105318461.0,,2024-05-16 18:12:00+00:00,2024-05-16 18:12:31+00:00,['BRUSHING'],2024-05-16 18:09:30+00:00,2024-05-16 18:10:50+00:00,316.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378458.6186553208 6674059.526577823 0, 378396.1777874274 6674129.809293824 0, 378377.4378479536 6674135.447270833 0)",105318510.0,105318461.0,2024-05-16 18:13:00+00:00,2024-05-16 18:13:32+00:00,['BRUSHING'],2024-05-16 18:10:50+00:00,2024-05-16 18:11:45+00:00,9.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378377.4378479536 6674135.447270833 0, 378390.4671660599 6674135.014375963 0, 378394.9436058127 6674147.794150705 0, 378382.1807826508 6674161.258124376 0)",105318552.0,105318510.0,2024-05-16 18:14:00+00:00,2024-05-16 18:14:32+00:00,['BRUSHING'],2024-05-16 18:11:45+00:00,2024-05-16 18:12:54+00:00,102.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378382.1807826508 6674161.258124376 0, 378399.0418095452 6674099.064708537 0, 378396.3254262448 6674119.216400196 0, 378421.5521335967 6674088.286259488 0)",105318609.0,105318552.0,2024-05-16 18:15:00+00:00,2024-05-16 18:15:33+00:00,['BRUSHING'],2024-05-16 18:12:54+00:00,2024-05-16 18:13:57+00:00,85.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378421.5521335967 6674088.286259488 0, 378395.9007715093 6674139.849223197 0, 378405.1889483539 6674110.3401124 0, 378411.5909008724 6674109.235834332 0)",105318655.0,105318609.0,2024-05-16 18:16:00+00:00,2024-05-16 18:16:33+00:00,['BRUSHING'],2024-05-16 18:13:57+00:00,2024-05-16 18:14:45+00:00,94.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378411.5909008724 6674109.235834332 0, 378471.6112011073 6674119.836766417 0)",105318676.0,105318655.0,2024-05-16 18:17:00+00:00,2024-05-16 18:17:34+00:00,['BRUSHING'],2024-05-16 18:14:45+00:00,2024-05-16 18:15:48+00:00,97.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318720.0,105318676.0,2024-05-16 18:18:00+00:00,2024-05-16 18:18:34+00:00,['BRUSHING'],2024-05-16 18:15:48+00:00,2024-05-16 18:16:51+00:00,342.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318754.0,105318720.0,2024-05-16 18:19:00+00:00,2024-05-16 18:19:34+00:00,['BRUSHING'],2024-05-16 18:16:51+00:00,2024-05-16 18:17:54+00:00,212.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318807.0,105318754.0,2024-05-16 18:20:00+00:00,2024-05-16 18:20:35+00:00,['BRUSHING'],2024-05-16 18:17:54+00:00,2024-05-16 18:18:57+00:00,212.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318848.0,105318807.0,2024-05-16 18:21:00+00:00,2024-05-16 18:21:35+00:00,['BRUSHING'],2024-05-16 18:18:57+00:00,2024-05-16 18:20:00+00:00,212.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318889.0,105318848.0,2024-05-16 18:22:00+00:00,2024-05-16 18:22:36+00:00,['BRUSHING'],2024-05-16 18:20:00+00:00,2024-05-16 18:20:42+00:00,212.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318906.0,105318889.0,2024-05-16 18:23:00+00:00,2024-05-16 18:23:36+00:00,['BRUSHING'],2024-05-16 18:20:42+00:00,2024-05-16 18:21:45+00:00,330.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378471.6112011073 6674119.836766417 0),105318951.0,105318906.0,2024-05-16 18:24:00+00:00,2024-05-16 18:24:36+00:00,['BRUSHING'],2024-05-16 18:21:45+00:00,2024-05-16 18:22:48+00:00,330.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378471.6112011073 6674119.836766417 0, 378480.6116397036 6674116.751647986 0)",105318987.0,105318951.0,2024-05-16 18:25:00+00:00,2024-05-16 18:25:37+00:00,['BRUSHING'],2024-05-16 18:22:48+00:00,2024-05-16 18:25:00+00:00,279.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378480.6116397036 6674116.751647986 0, 378486.3113021289 6674116.228077555 0, 378480.8518907097 6674118.972720132 0)",105319099.0,105318987.0,2024-05-16 18:27:00+00:00,2024-05-16 18:27:38+00:00,['BRUSHING'],2024-05-16 18:25:00+00:00,2024-05-16 18:25:54+00:00,254.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378480.8518907097 6674118.972720132 0, 378473.3965053608 6674116.768278696 0)",105319125.0,105319099.0,2024-05-16 18:28:00+00:00,2024-05-16 18:28:38+00:00,['BRUSHING'],2024-05-16 18:25:54+00:00,2024-05-16 18:26:57+00:00,254.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378473.3965053608 6674116.768278696 0),105319173.0,105319125.0,2024-05-16 18:29:00+00:00,2024-05-16 18:29:39+00:00,['BRUSHING'],2024-05-16 18:26:57+00:00,2024-05-16 18:28:00+00:00,249.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378473.3965053608 6674116.768278696 0, 378482.4708523624 6674120.925117351 0, 378434.9440737987 6674112.138122113 0)",105319221.0,105319173.0,2024-05-16 18:30:00+00:00,2024-05-16 18:30:40+00:00,['BRUSHING'],2024-05-16 18:28:00+00:00,2024-05-16 18:28:47+00:00,339.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378434.9440737987 6674112.138122113 0, 378400.4133125455 6674108.604062733 0, 378393.5827730121 6674118.527347572 0, 378391.9081769529 6674109.889684686 0)",105319232.0,105319221.0,2024-05-16 18:31:00+00:00,2024-05-16 18:31:40+00:00,['BRUSHING'],2024-05-16 18:28:47+00:00,2024-05-16 18:29:50+00:00,339.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378391.9081769529 6674109.889684686 0, 378396.040642345 6674110.644017541 0, 378381.3746101211 6674145.34719668 0)",105319283.0,105319232.0,2024-05-16 18:32:00+00:00,2024-05-16 18:32:40+00:00,['BRUSHING'],2024-05-16 18:29:50+00:00,2024-05-16 18:30:50+00:00,82.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378381.3746101211 6674145.34719668 0, 378408.3123462029 6674112.465408828 0, 378448.8421422209 6674119.478258123 0)",105319322.0,105319283.0,2024-05-16 18:33:00+00:00,2024-05-16 18:33:40+00:00,['BRUSHING'],2024-05-16 18:30:50+00:00,2024-05-16 18:31:56+00:00,97.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378448.8421422209 6674119.478258123 0, 378459.4245836741 6674120.575746396 0)",105319374.0,105319322.0,2024-05-16 18:34:00+00:00,2024-05-16 18:34:41+00:00,['BRUSHING'],2024-05-16 18:31:56+00:00,2024-05-16 18:32:51+00:00,157.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378459.4245836741 6674120.575746396 0, 378472.4539544441 6674116.799571528 0)",105319405.0,105319374.0,2024-05-16 18:35:00+00:00,2024-05-16 18:35:41+00:00,['BRUSHING'],2024-05-16 18:32:51+00:00,2024-05-16 18:33:54+00:00,157.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.4539544441 6674116.799571528 0),105319456.0,105319405.0,2024-05-16 18:36:00+00:00,2024-05-16 18:36:42+00:00,['BRUSHING'],2024-05-16 18:33:54+00:00,2024-05-16 18:34:57+00:00,158.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.4539544441 6674116.799571528 0),105319502.0,105319456.0,2024-05-16 18:37:00+00:00,2024-05-16 18:37:43+00:00,['BRUSHING'],2024-05-16 18:34:57+00:00,2024-05-16 18:36:42+00:00,158.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.4539544441 6674116.799571528 0),105319570.0,105319502.0,2024-05-16 18:39:00+00:00,2024-05-16 18:39:43+00:00,['BRUSHING'],2024-05-16 18:36:42+00:00,2024-05-16 18:37:45+00:00,158.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378472.4539544441 6674116.799571528 0),105319616.0,105319570.0,2024-05-16 18:40:00+00:00,2024-05-16 18:40:44+00:00,['BRUSHING'],2024-05-16 18:37:45+00:00,2024-05-16 18:38:53+00:00,39.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378472.4539544441 6674116.799571528 0, 378484.7145013191 6674118.287229195 0)",105319677.0,105319616.0,2024-05-16 18:41:00+00:00,2024-05-16 18:41:44+00:00,['BRUSHING'],2024-05-16 18:38:53+00:00,2024-05-16 18:40:59+00:00,221.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378484.7145013191 6674118.287229195 0),105319777.0,105319677.0,2024-05-16 18:43:00+00:00,2024-05-16 18:43:45+00:00,['BRUSHING'],2024-05-16 18:40:59+00:00,2024-05-16 18:43:47+00:00,57.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378484.7145013191 6674118.287229195 0, 378479.1220482516 6674113.680432567 0)",105319881.0,105319777.0,2024-05-16 18:46:00+00:00,2024-05-16 18:46:47+00:00,['BRUSHING'],2024-05-16 18:43:47+00:00,2024-05-16 18:44:50+00:00,97.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (378479.1220482516 6674113.680432567 0),105319931.0,105319881.0,2024-05-16 18:47:00+00:00,2024-05-16 18:47:47+00:00,['BRUSHING'],2024-05-16 18:44:50+00:00,2024-05-16 18:45:50+00:00,259.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378479.1220482516 6674113.680432567 0, 378444.5618303681 6674115.942465122 0, 378411.720150717 6674101.429866755 0)",105319976.0,105319931.0,2024-05-16 18:48:00+00:00,2024-05-16 18:48:48+00:00,['BRUSHING'],2024-05-16 18:45:50+00:00,2024-05-16 18:46:59+00:00,61.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378411.720150717 6674101.429866755 0, 378378.1867730614 6674077.801426041 0, 378383.427321535 6674040.067810787 0, 378406.9989160025 6674034.492295087 0, 378514.8136482061 6674088.644898755 0)",105320046.0,105319976.0,2024-05-16 18:49:00+00:00,2024-05-16 18:49:48+00:00,['BRUSHING'],2024-05-16 18:46:59+00:00,2024-05-16 18:47:27+00:00,58.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378514.8136482061 6674088.644898755 0, 378530.5227102618 6674102.055115471 0)",105320066.0,105320046.0,2024-05-16 18:50:00+00:00,2024-05-16 18:50:49+00:00,['BRUSHING'],2024-05-16 18:47:27+00:00,2024-05-16 18:48:53+00:00,143.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378530.5227102618 6674102.055115471 0, 378543.3635754822 6674104.303879151 0, 378550.0466350699 6674096.614831845 0, 378572.0112882556 6674052.642655271 0, 378691.5176431971 6673876.821185266 0)",105320122.0,105320066.0,2024-05-16 18:51:00+00:00,2024-05-16 18:51:49+00:00,['BRUSHING'],2024-05-16 18:48:53+00:00,2024-05-16 18:49:59+00:00,127.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378691.5176431971 6673876.821185266 0, 378741.3149622109 6673809.971943465 0, 378880.1310095952 6673666.95342603 0, 379122.5690389501 6673469.138960592 0)",105320177.0,105320122.0,2024-05-16 18:52:00+00:00,2024-05-16 18:52:50+00:00,['BRUSHING'],2024-05-16 18:49:59+00:00,2024-05-16 18:50:56+00:00,159.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379122.5690389501 6673469.138960592 0, 379304.3321130835 6673326.280551137 0, 379407.2410141811 6673265.046677781 0, 379479.2472179339 6673184.102995981 0, 379491.8530296223 6673152.147512185 0, 379408.37471756 6672675.656765178 0)",105320218.0,105320177.0,2024-05-16 18:53:00+00:00,2024-05-16 18:53:50+00:00,['BRUSHING'],2024-05-16 18:50:56+00:00,2024-05-16 18:51:53+00:00,199.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379408.37471756 6672675.656765178 0, 379372.6014861694 6672562.263315509 0, 379319.5511103256 6672457.129480203 0)",105320254.0,105320218.0,2024-05-16 18:54:00+00:00,2024-05-16 18:54:50+00:00,['BRUSHING'],2024-05-16 18:51:53+00:00,2024-05-16 18:52:58+00:00,75.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379319.5511103256 6672457.129480203 0, 379234.1246370986 6672325.089419155 0, 379223.7927785175 6672217.211115235 0, 379237.1363000121 6672170.519001017 0, 379251.9459244603 6672148.074940437 0, 379273.344415042 6672131.766492978 0, 379297.7098976852 6672126.282602969 0, 379411.5431676619 6672171.460335971 0, 379532.9397141229 6672161.336125817 0)",105320309.0,105320254.0,2024-05-16 18:55:00+00:00,2024-05-16 18:55:51+00:00,['BRUSHING'],2024-05-16 18:52:58+00:00,2024-05-16 18:53:53+00:00,117.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379532.9397141229 6672161.336125817 0, 379648.2589983802 6672135.255312268 0, 379863.4023405636 6672057.533589049 0, 380069.8153385312 6671948.681832702 0)",105320343.0,105320309.0,2024-05-16 18:56:00+00:00,2024-05-16 18:56:52+00:00,['BRUSHING'],2024-05-16 18:53:53+00:00,2024-05-16 18:54:59+00:00,108.0,state-roads,Harja/Väylävirasto,True,False,False
