geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,10k,500m,100m
"LINESTRING Z (441346.7726631453 6902221.153243301 0, 441454.5073594332 6902168.354078816 0, 441504.0259420256 6902111.444878246 0, 441642.6989581865 6902026.468824183 0)",104589761.0,104589701.0,2024-05-08 22:09:18+00:00,2024-05-08 22:11:26+00:00,['BRUSHING'],2024-05-08 22:09:18+00:00,2024-05-08 22:12:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441642.6989581865 6902026.468824183 0, 441645.5672653798 6902045.027264681 0, 441642.1127223345 6902058.569799159 0, 441616.3109376446 6902077.960093874 0, 441652.612087681 6902106.635264358 0, 441804.5297554461 6902186.235705229 0, 441823.5367076748 6902185.5725797 0, 441842.7684787019 6902170.865963411 0, 441819.9697662515 6902189.64563106 0, 441827.0692823169 6902191.528492612 0)",104589821.0,104589761.0,2024-05-08 22:12:18+00:00,2024-05-08 22:14:27+00:00,['BRUSHING'],2024-05-08 22:12:18+00:00,2024-05-08 22:15:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441827.0692823169 6902191.528492612 0, 441827.1712500409 6902191.415302536 0)",104589879.0,104589821.0,2024-05-08 22:15:18+00:00,2024-05-08 22:17:28+00:00,['BRUSHING'],2024-05-08 22:15:18+00:00,2024-05-08 22:18:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441827.1712500409 6902191.415302536 0, 441827.0673554918 6902191.417099654 0)",104589934.0,104589879.0,2024-05-08 22:18:18+00:00,2024-05-08 22:20:28+00:00,['BRUSHING'],2024-05-08 22:18:18+00:00,2024-05-08 22:21:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441827.0673554918 6902191.417099654 0, 441826.9134404986 6902191.531188297 0)",104589989.0,104589934.0,2024-05-08 22:21:18+00:00,2024-05-08 22:23:29+00:00,['BRUSHING'],2024-05-08 22:21:18+00:00,2024-05-08 22:24:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441826.9134404986 6902191.531188297 0, 441826.7095050818 6902191.75756847 0)",104590042.0,104589989.0,2024-05-08 22:24:18+00:00,2024-05-08 22:26:29+00:00,['BRUSHING'],2024-05-08 22:24:18+00:00,2024-05-08 22:27:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433062.7040949835 6909104.987761284 0, 433143.2669541574 6908942.135747983 0)",104590046.0,104589289.0,2024-05-08 22:27:06+00:00,2024-05-08 22:27:29+00:00,['BRUSHING'],2024-05-08 21:45:25+00:00,2024-05-08 21:45:25+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433427.7770719531 6907817.124301226 0, 433425.1548865216 6907800.015519287 0, 433450.8782766816 6907809.980091806 0, 433443.4140537238 6907778.926668511 0, 433449.3036183162 6907746.271218601 0, 433504.5389721747 6907535.79247019 0)",104590067.0,,2024-05-08 22:28:11+00:00,2024-05-08 22:28:30+00:00,['BRUSHING'],2024-05-08 21:48:22+00:00,2024-05-08 21:48:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441826.7095050818 6902191.75756847 0, 441826.7633791868 6902191.868062863 0)",104590097.0,104590042.0,2024-05-08 22:27:19+00:00,2024-05-08 22:29:30+00:00,['BRUSHING'],2024-05-08 22:27:18+00:00,2024-05-08 22:30:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441826.7633791868 6902191.868062863 0, 441822.6325674836 6902190.379550627 0)",104590147.0,104590097.0,2024-05-08 22:30:18+00:00,2024-05-08 22:32:30+00:00,['BRUSHING'],2024-05-08 22:30:18+00:00,2024-05-08 22:32:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441822.6325674836 6902190.379550627 0, 441753.0387173213 6902153.476357363 0, 441755.4488427086 6902139.617751247 0, 441783.4472715207 6902097.013832602 0, 441786.3327146398 6902080.584220844 0, 441721.0885140441 6902009.95559701 0, 441708.0467585184 6902004.05315908 0, 441653.173047706 6902019.155812811 0, 441596.4522898078 6902050.559705418 0)",104590186.0,104590147.0,2024-05-08 22:32:20+00:00,2024-05-08 22:34:31+00:00,['BRUSHING'],2024-05-08 22:32:20+00:00,2024-05-08 22:35:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441596.4522898078 6902050.559705418 0, 441507.2525632095 6902111.723038472 0, 441554.2315219566 6902076.029817748 0, 441537.3184195452 6902086.575010998 0)",104590238.0,104590186.0,2024-05-08 22:35:20+00:00,2024-05-08 22:37:31+00:00,['BRUSHING'],2024-05-08 22:35:20+00:00,2024-05-08 22:38:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441537.3184195452 6902086.575010998 0, 441457.4756334609 6902150.808439088 0)",104590298.0,104590238.0,2024-05-08 22:38:20+00:00,2024-05-08 22:40:32+00:00,['BRUSHING'],2024-05-08 22:38:20+00:00,2024-05-08 22:41:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441457.4756334609 6902150.808439088 0, 441451.1644318291 6902161.392401543 0, 441418.5324175257 6902167.420557001 0, 441378.8443314747 6902191.957407837 0, 441310.7642106659 6902245.069617949 0, 441315.3840965607 6902247.774664351 0, 441310.1858856648 6902238.728390155 0, 441313.1519270919 6902224.079735634 0, 441402.5549131075 6902163.018987908 0)",104590362.0,104590298.0,2024-05-08 22:41:20+00:00,2024-05-08 22:43:33+00:00,['BRUSHING'],2024-05-08 22:41:20+00:00,2024-05-08 22:44:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441402.5549131075 6902163.018987908 0, 441407.862385212 6902157.466614042 0)",104590435.0,104590362.0,2024-05-08 22:44:20+00:00,2024-05-08 22:46:34+00:00,['BRUSHING'],2024-05-08 22:44:20+00:00,2024-05-08 22:47:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441407.862385212 6902157.466614042 0, 441409.39886828 6902126.351828478 0, 441410.9828391936 6902142.703941742 0)",104590502.0,104590435.0,2024-05-08 22:47:20+00:00,2024-05-08 22:49:35+00:00,['BRUSHING'],2024-05-08 22:47:20+00:00,2024-05-08 22:50:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441410.9828391936 6902142.703941742 0, 441416.4666627364 6902132.357167527 0, 441441.5126238715 6902126.349651176 0, 441453.7221112623 6902138.171152298 0, 441454.0369654423 6902147.302648602 0, 441339.7379519236 6902217.041727242 0, 441308.4343950448 6902245.555984042 0, 441317.2366747456 6902246.739497229 0, 441307.6141445656 6902231.30768477 0, 441309.7039979722 6902223.025639002 0, 441404.4609995772 6902159.085846871 0, 441408.0668852138 6902148.326071022 0)",104590568.0,104590502.0,2024-05-08 22:50:01+00:00,2024-05-08 22:52:35+00:00,['BRUSHING'],2024-05-08 22:50:01+00:00,2024-05-08 22:53:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441408.0668852138 6902148.326071022 0, 441404.679015571 6902111.948601677 0, 441410.9246221933 6902139.362158409 0, 441401.6922637572 6902107.543576573 0, 441409.4942597422 6902146.741231617 0, 441415.23005078 6902135.944359156 0)",104590628.0,104590568.0,2024-05-08 22:53:01+00:00,2024-05-08 22:55:36+00:00,['BRUSHING'],2024-05-08 22:53:01+00:00,2024-05-08 22:56:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441415.23005078 6902135.944359156 0, 441401.3778465238 6902089.497948133 0, 441408.988355386 6902108.753580222 0)",104590687.0,104590628.0,2024-05-08 22:56:01+00:00,2024-05-08 22:58:36+00:00,['BRUSHING'],2024-05-08 22:56:01+00:00,2024-05-08 22:59:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441408.988355386 6902108.753580222 0, 441415.7467067151 6902129.806897371 0, 441437.9797164501 6902123.402649983 0, 441446.5554885711 6902126.484702946 0, 441453.7554857602 6902143.073339628 0, 441448.0161215311 6902156.655870245 0, 441406.5314684449 6902173.535230646 0, 441307.6202047348 6902243.564513306 0, 441314.7393571183 6902246.560221765 0, 441309.5444894669 6902234.728223314 0, 441317.5921405744 6902222.442280998 0, 441409.2955774962 6902156.215952854 0)",104590738.0,104590687.0,2024-05-08 22:59:01+00:00,2024-05-08 23:01:37+00:00,['BRUSHING'],2024-05-08 22:59:01+00:00,2024-05-08 23:02:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441409.2955774962 6902156.215952854 0, 441417.5595156435 6902132.449557613 0)",104590788.0,104590738.0,2024-05-08 23:02:01+00:00,2024-05-08 23:04:37+00:00,['BRUSHING'],2024-05-08 23:02:01+00:00,2024-05-08 23:05:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441417.5595156435 6902132.449557613 0, 441422.610764778 6902124.116007666 0, 441409.547699007 6902105.066758636 0)",104590852.0,104590788.0,2024-05-08 23:05:01+00:00,2024-05-08 23:07:38+00:00,['BRUSHING'],2024-05-08 23:05:01+00:00,2024-05-08 23:08:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432623.0094351312 6911640.353574915 0, 432574.0418140156 6911318.62250253 0, 432553.7621217558 6911119.56181417 0, 432541.916627929 6910925.0117668 0, 432541.3635189826 6910712.070616001 0)",104590853.0,104590832.0,2024-05-08 23:05:13+00:00,2024-05-08 23:07:38+00:00,['BRUSHING'],2024-05-08 23:05:14+00:00,2024-05-08 23:06:15+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432541.3635189826 6910712.070616001 0, 432542.3994314405 6910606.409416701 0, 432539.0474740654 6910558.336964101 0, 432492.7853435347 6910377.072020013 0, 432488.8849804416 6910330.125001379 0)",104590869.0,104590853.0,2024-05-08 23:06:14+00:00,2024-05-08 23:08:38+00:00,['BRUSHING'],2024-05-08 23:06:15+00:00,2024-05-08 23:07:34+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432488.8849804416 6910330.125001379 0, 432492.3950901936 6910308.770245615 0, 432506.7190502891 6910278.61729827 0, 432564.5038897145 6910200.230182331 0, 432616.0415626253 6910099.794152154 0, 432681.2084033818 6909926.541339123 0)",104590892.0,104590869.0,2024-05-08 23:07:33+00:00,2024-05-08 23:09:39+00:00,['BRUSHING'],2024-05-08 23:07:34+00:00,2024-05-08 23:08:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441409.547699007 6902105.066758636 0, 441418.4057693821 6902130.317711929 0, 441397.8327629146 6902082.874122452 0, 441397.2282167991 6902092.913049125 0, 441412.0516675041 6902123.519949784 0)",104590905.0,104590852.0,2024-05-08 23:08:01+00:00,2024-05-08 23:10:39+00:00,['BRUSHING'],2024-05-08 23:08:01+00:00,2024-05-08 23:11:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432681.2084033818 6909926.541339123 0, 432818.0973916841 6909587.82068578 0, 433063.7881646476 6909089.142460573 0)",104590910.0,104590892.0,2024-05-08 23:08:34+00:00,2024-05-08 23:10:39+00:00,['BRUSHING'],2024-05-08 23:08:35+00:00,2024-05-08 23:09:36+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433063.7881646476 6909089.142460573 0, 433136.6629389246 6908933.464075054 0, 433190.6561402153 6908787.74678932 0, 433229.4549653877 6908699.275703912 0)",104590925.0,104590910.0,2024-05-08 23:09:35+00:00,2024-05-08 23:11:39+00:00,['BRUSHING'],2024-05-08 23:09:36+00:00,2024-05-08 23:11:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441412.0516675041 6902123.519949784 0, 441418.1076621471 6902131.102890609 0, 441443.5114552261 6902124.754876798 0, 441455.1514504569 6902136.697725208 0, 441457.2616185233 6902147.469367944 0, 441444.6237282137 6902167.746163322 0, 441411.7009993482 6902171.996622982 0, 441308.1430151921 6902240.769722183 0, 441314.5510096521 6902247.677775198 0, 441309.5811055388 6902245.758825069 0)",104590968.0,104590905.0,2024-05-08 23:11:01+00:00,2024-05-08 23:13:39+00:00,['BRUSHING'],2024-05-08 23:11:01+00:00,2024-05-08 23:14:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433229.4549653877 6908699.275703912 0, 433237.2886096475 6908678.504497815 0, 433239.39247174 6908656.510120642 0, 433229.3456067081 6908628.628681257 0, 433205.6442680082 6908607.92800583 0, 433172.5062190704 6908608.253626526 0, 433162.409429248 6908593.522591379 0, 433162.7770199759 6908585.937748561 0, 433179.0728612993 6908573.355391295 0, 433225.5868187783 6908590.927345468 0, 433270.6942279929 6908574.317663613 0, 433295.8986331752 6908501.050051691 0, 433311.3618204542 6908430.873555261 0)",104590969.0,104590925.0,2024-05-08 23:11:05+00:00,2024-05-08 23:13:39+00:00,['BRUSHING'],2024-05-08 23:11:06+00:00,2024-05-08 23:12:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433311.3618204542 6908430.873555261 0, 433425.602976329 6907846.140209924 0)",104590987.0,104590969.0,2024-05-08 23:12:19+00:00,2024-05-08 23:14:40+00:00,['BRUSHING'],2024-05-08 23:12:20+00:00,2024-05-08 23:13:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433425.602976329 6907846.140209924 0, 433534.1820762189 6907400.370625101 0, 433541.0878186972 6907348.194391466 0)",104591011.0,104590987.0,2024-05-08 23:13:21+00:00,2024-05-08 23:15:40+00:00,['BRUSHING'],2024-05-08 23:13:22+00:00,2024-05-08 23:14:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441309.5811055388 6902245.758825069 0, 441226.7889205339 6902298.349588819 0)",104591027.0,104590968.0,2024-05-08 23:14:02+00:00,2024-05-08 23:16:40+00:00,['BRUSHING'],2024-05-08 23:14:01+00:00,2024-05-08 23:17:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433541.0878186972 6907348.194391466 0, 433535.6795674653 6907318.771575919 0, 433526.2628811076 6907296.559898565 0, 433485.1858621255 6907253.023054131 0, 433472.4147588479 6907226.532077033 0, 433480.4920887789 6907175.892567815 0, 433497.8624177994 6907133.315056041 0, 433495.534952134 6907102.271193759 0, 433518.5343113566 6907087.10638533 0, 433529.1493451343 6907088.567677925 0, 433538.1958453823 6907102.540616924 0, 433532.0712758743 6907126.062931078 0, 433497.9008817378 6907169.307346325 0)",104591033.0,104591011.0,2024-05-08 23:14:45+00:00,2024-05-08 23:17:40+00:00,['BRUSHING'],2024-05-08 23:14:46+00:00,2024-05-08 23:16:17+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433497.9008817378 6907169.307346325 0, 433488.7328989265 6907212.056630055 0, 433489.7768978166 6907238.557144769 0, 433507.1211978695 6907260.165942965 0, 433547.6875621602 6907264.822837654 0, 433580.9973611982 6907238.422407991 0, 433727.5173780519 6906756.47427277 0)",104591057.0,104591033.0,2024-05-08 23:16:17+00:00,2024-05-08 23:18:40+00:00,['BRUSHING'],2024-05-08 23:16:17+00:00,2024-05-08 23:17:18+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441226.7889205339 6902298.349588819 0, 441230.9685474812 6902302.622188101 0, 441310.7458521617 6902249.972712022 0)",104591078.0,104591027.0,2024-05-08 23:17:02+00:00,2024-05-08 23:19:41+00:00,['BRUSHING'],2024-05-08 23:17:01+00:00,2024-05-08 23:20:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433727.5173780519 6906756.47427277 0, 433981.1573949168 6905891.436639033 0, 433998.5034825963 6905799.386360238 0, 434041.8664133517 6905369.294965168 0)",104591082.0,104591057.0,2024-05-08 23:17:17+00:00,2024-05-08 23:19:41+00:00,['BRUSHING'],2024-05-08 23:17:18+00:00,2024-05-08 23:19:39+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434041.8664133517 6905369.294965168 0, 434082.2274918664 6904978.710768533 0, 434081.5363076726 6904951.423304232 0, 434065.1710430504 6904982.72275914 0, 434025.2367762543 6905022.173939281 0, 434049.8030910543 6905003.973773002 0, 434074.8881290355 6904972.503114949 0, 434080.7560809173 6904943.41545466 0, 434063.4806123589 6904986.544650695 0)",104591116.0,104591082.0,2024-05-08 23:19:40+00:00,2024-05-08 23:21:41+00:00,['BRUSHING'],2024-05-08 23:19:39+00:00,2024-05-08 23:20:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441310.7458521617 6902249.972712022 0, 441315.7880053186 6902247.099056115 0)",104591124.0,104591078.0,2024-05-08 23:20:01+00:00,2024-05-08 23:22:41+00:00,['BRUSHING'],2024-05-08 23:20:01+00:00,2024-05-08 23:23:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434063.4806123589 6904986.544650695 0, 434075.1268721261 6904966.146762406 0, 434085.537397475 6904919.809332235 0, 434108.2059458492 6904735.946410234 0, 434128.1597400311 6904628.022613382 0, 434166.9680398402 6904509.589157283 0, 434246.4254450427 6904374.31429314 0, 434357.1504995516 6904228.178790685 0, 434473.140838873 6904093.199199448 0)",104591140.0,104591116.0,2024-05-08 23:20:57+00:00,2024-05-08 23:23:41+00:00,['BRUSHING'],2024-05-08 23:20:58+00:00,2024-05-08 23:21:59+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434473.140838873 6904093.199199448 0, 434616.104644264 6903955.916085585 0, 434745.7378983016 6903869.82259126 0, 434885.8023561272 6903807.044301043 0, 435100.5172088793 6903739.041053201 0, 435181.2884138084 6903695.918414411 0, 435253.4116117668 6903640.595436419 0, 435300.5661537282 6903591.437586376 0, 435331.7371723826 6903543.033624349 0, 435360.5898389203 6903460.465095092 0)",104591159.0,104591140.0,2024-05-08 23:21:58+00:00,2024-05-08 23:24:41+00:00,['BRUSHING'],2024-05-08 23:21:59+00:00,2024-05-08 23:23:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441315.7880053186 6902247.099056115 0, 441309.1416637315 6902241.4208538 0, 441311.7396437092 6902223.547247725 0, 441360.679763751 6902190.268400933 0)",104591179.0,104591124.0,2024-05-08 23:23:01+00:00,2024-05-08 23:25:42+00:00,['BRUSHING'],2024-05-08 23:23:01+00:00,2024-05-08 23:26:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (435360.5898389203 6903460.465095092 0, 435377.3256929397 6903428.496782297 0, 435397.3910161282 6903431.899769868 0, 435629.5346003223 6903764.971706429 0, 435856.0345546319 6903995.204025925 0)",104591180.0,104591159.0,2024-05-08 23:23:04+00:00,2024-05-08 23:25:42+00:00,['BRUSHING'],2024-05-08 23:23:05+00:00,2024-05-08 23:24:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (435856.0345546319 6903995.204025925 0, 435940.6394124233 6904104.018540757 0, 436007.6319264647 6904163.69501208 0, 436085.9102242243 6904210.677827158 0, 436240.6812727855 6904262.896068666 0, 436303.2054345841 6904298.259666939 0, 436436.3701716766 6904402.934532408 0, 436572.8414810449 6904537.415489184 0, 436672.8227881079 6904615.425407218 0)",104591196.0,104591180.0,2024-05-08 23:24:05+00:00,2024-05-08 23:26:42+00:00,['BRUSHING'],2024-05-08 23:24:06+00:00,2024-05-08 23:25:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (436672.8227881079 6904615.425407218 0, 436927.1738493618 6904792.718477399 0, 437016.3884870379 6904870.606118132 0, 437071.61870422 6904936.20651099 0, 437356.9810908358 6905328.344829947 0)",104591216.0,104591196.0,2024-05-08 23:25:06+00:00,2024-05-08 23:27:42+00:00,['BRUSHING'],2024-05-08 23:25:07+00:00,2024-05-08 23:26:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441360.679763751 6902190.268400933 0, 441406.7272958292 6902157.932096084 0, 441417.3167965107 6902130.44810712 0, 441429.5272244233 6902121.432737255 0, 441446.9303483921 6902124.138218898 0, 441456.565684761 6902137.341666144 0, 441450.4896490599 6902179.343825119 0, 441452.6761448079 6902185.54564754 0)",104591233.0,104591179.0,2024-05-08 23:26:02+00:00,2024-05-08 23:28:42+00:00,['BRUSHING'],2024-05-08 23:26:01+00:00,2024-05-08 23:29:02+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (437356.9810908358 6905328.344829947 0, 437406.0505638422 6905401.196853057 0, 437580.5197677617 6905629.167503712 0, 437667.7399606988 6905763.826575876 0, 437852.4850097687 6906021.705958522 0)",104591234.0,104591216.0,2024-05-08 23:26:07+00:00,2024-05-08 23:28:42+00:00,['BRUSHING'],2024-05-08 23:26:08+00:00,2024-05-08 23:27:09+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (437852.4850097687 6906021.705958522 0, 437884.2305806342 6906034.601632769 0, 437893.9179752041 6906072.865765288 0, 437914.1818808825 6906110.488642984 0, 438329.1069727883 6906698.21123466 0)",104591253.0,104591234.0,2024-05-08 23:27:08+00:00,2024-05-08 23:29:42+00:00,['BRUSHING'],2024-05-08 23:27:09+00:00,2024-05-08 23:28:10+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438329.1069727883 6906698.21123466 0, 438449.4475960897 6906870.612963643 0, 438493.9559681981 6906946.237889315 0, 438513.1509577066 6906994.135248698 0, 438526.4339852624 6907062.086853915 0, 438526.3256128609 6907149.67246154 0, 438513.918021932 6907217.314598491 0, 438456.9869511023 6907363.885017049 0, 438454.0493808821 6907384.77622389 0, 438457.3309987941 6907408.116277344 0, 438421.0064003127 6907450.234354349 0)",104591269.0,104591253.0,2024-05-08 23:28:09+00:00,2024-05-08 23:30:43+00:00,['BRUSHING'],2024-05-08 23:28:10+00:00,2024-05-08 23:29:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441452.6761448079 6902185.54564754 0, 441475.5850075611 6902229.940381174 0, 441514.1530042011 6902281.417044637 0, 441637.5191639827 6902398.72297866 0)",104591292.0,104591233.0,2024-05-08 23:29:02+00:00,2024-05-08 23:31:43+00:00,['BRUSHING'],2024-05-08 23:29:02+00:00,2024-05-08 23:30:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438421.0064003127 6907450.234354349 0, 438407.7632669543 6907528.70099934 0, 438407.6321637339 6907606.369913976 0, 438426.111401487 6907691.720281335 0, 438445.5845515725 6907743.623594791 0, 438471.5111567603 6907793.84866972 0, 438530.9028170288 6907872.655359074 0, 438654.5087726279 6907988.063168383 0, 438794.1628874025 6908136.277150754 0, 438997.4962773315 6908418.279317086 0)",104591294.0,104591269.0,2024-05-08 23:29:10+00:00,2024-05-08 23:31:43+00:00,['BRUSHING'],2024-05-08 23:29:11+00:00,2024-05-08 23:30:12+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438997.4962773315 6908418.279317086 0, 439082.174599192 6908531.290135646 0, 439193.5602398627 6908658.750324915 0, 439254.8228409059 6908719.483722952 0, 439386.4480756976 6908828.309231198 0, 439586.997081128 6908960.746390856 0, 439896.3962658969 6909111.523040762 0, 439998.2939423434 6909186.80741131 0)",104591313.0,104591294.0,2024-05-08 23:30:11+00:00,2024-05-08 23:32:43+00:00,['BRUSHING'],2024-05-08 23:30:12+00:00,2024-05-08 23:31:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441637.5191639827 6902398.72297866 0, 441667.4884026131 6902416.031218051 0, 441661.8409854453 6902428.943226733 0, 441647.1812879174 6902428.529019909 0, 441630.6222014909 6902399.511243183 0, 441601.2264519492 6902367.373643868 0, 441471.5041749373 6902258.202318248 0, 441424.1826867748 6902190.498869249 0, 441381.4392399662 6902200.71488001 0)",104591324.0,104591292.0,2024-05-08 23:30:49+00:00,2024-05-08 23:33:43+00:00,['BRUSHING'],2024-05-08 23:30:49+00:00,2024-05-08 23:33:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439998.2939423434 6909186.80741131 0, 440122.0501520707 6909319.09024888 0, 440165.0871339506 6909385.847957723 0, 440210.6629346965 6909472.952365107 0, 440252.6756759162 6909587.197979421 0, 440324.9449255117 6909843.088417227 0, 440385.5162508978 6910021.856771177 0, 440433.9099786952 6910145.79672212 0, 440524.7674263231 6910343.418033355 0)",104591335.0,104591313.0,2024-05-08 23:31:12+00:00,2024-05-08 23:33:43+00:00,['BRUSHING'],2024-05-08 23:31:13+00:00,2024-05-08 23:32:14+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441381.4392399662 6902200.71488001 0, 441324.367831093 6902241.489443108 0, 441354.9317037348 6902218.225289087 0, 441341.4808319676 6902215.67420754 0, 441336.7181693199 6902210.743082439 0, 441339.0664151513 6902205.353642612 0, 441402.9166064717 6902162.901259339 0, 441413.879398572 6902135.967887294 0, 441425.74857278 6902122.278531672 0, 441449.5204205739 6902126.655937131 0, 441458.9991696727 6902148.776241073 0)",104591390.0,104591324.0,2024-05-08 23:33:49+00:00,2024-05-08 23:36:44+00:00,['BRUSHING'],2024-05-08 23:33:49+00:00,2024-05-08 23:36:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441458.9991696727 6902148.776241073 0, 441448.7695639018 6902179.039491583 0, 441448.8276107351 6902167.450118592 0, 441456.6103770672 6902154.834856759 0)",104591453.0,104591390.0,2024-05-08 23:36:49+00:00,2024-05-08 23:39:44+00:00,['BRUSHING'],2024-05-08 23:36:49+00:00,2024-05-08 23:39:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441456.6103770672 6902154.834856759 0, 441448.8114000462 6902175.473113229 0, 441450.5141607352 6902189.706068655 0, 441490.3339194113 6902259.323208661 0, 441533.3586498251 6902307.15689598 0, 441622.5405293986 6902382.937558842 0, 441641.0830445164 6902409.469494767 0)",104591502.0,104591453.0,2024-05-08 23:39:49+00:00,2024-05-08 23:42:45+00:00,['BRUSHING'],2024-05-08 23:39:49+00:00,2024-05-08 23:41:15+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441641.0830445164 6902409.469494767 0, 441660.2943318776 6902405.681931771 0, 441669.0795649123 6902417.897866827 0, 441663.0472832447 6902429.590858475 0, 441648.0085200642 6902428.291812472 0, 441624.923027888 6902391.476038314 0, 441597.6745872858 6902363.31254706 0, 441495.6013732063 6902272.379900941 0, 441474.7232995136 6902261.043385543 0, 441420.9440506434 6902186.543922171 0, 441383.7225000646 6902197.555138136 0)",104591529.0,104591502.0,2024-05-08 23:41:15+00:00,2024-05-08 23:43:45+00:00,['BRUSHING'],2024-05-08 23:41:15+00:00,2024-05-08 23:44:15+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (441383.7225000646 6902197.555138136 0, 441322.3244239259 6902240.522255777 0, 441351.5440030981 6902220.624325324 0, 441335.3675469998 6902210.766642252 0, 441337.0482506811 6902205.834552125 0, 441400.1696564407 6902166.291919748 0, 441417.5614559851 6902132.560950394 0, 441432.4270621574 6902123.833621443 0, 441445.8126970826 6902125.606222766 0, 441456.5160820913 6902140.462473008 0, 441448.2834733944 6902183.95072321 0, 441482.9707376682 6902242.291633723 0)",104591594.0,104591529.0,2024-05-08 23:44:15+00:00,2024-05-08 23:46:46+00:00,['BRUSHING'],2024-05-08 23:44:15+00:00,2024-05-08 23:47:15+00:00,,state-roads,Harja/Väylävirasto,True,False,False
