"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Pori Paanakedonkatu","2024","4","17","00:00","5.3"
"Pori Paanakedonkatu","2024","4","17","01:00","5.8"
"Pori Paanakedonkatu","2024","4","17","02:00","5.4"
"Pori Paanakedonkatu","2024","4","17","03:00","3.9"
"Pori Paanakedonkatu","2024","4","17","04:00","3"
"Pori Paanakedonkatu","2024","4","17","05:00","3.1"
"Pori Paanakedonkatu","2024","4","17","06:00","3.4"
"Pori Paanakedonkatu","2024","4","17","07:00","25.2"
"Pori Paanakedonkatu","2024","4","17","08:00","46.7"
"Pori Paanakedonkatu","2024","4","17","09:00","48.6"
"Pori Paanakedonkatu","2024","4","17","10:00","175.4"
"Pori Paanakedonkatu","2024","4","17","11:00","52.8"
"Pori Paanakedonkatu","2024","4","17","12:00","79.7"
"Pori Paanakedonkatu","2024","4","17","13:00","80.5"
"Pori Paanakedonkatu","2024","4","17","14:00","63.3"
"Pori Paanakedonkatu","2024","4","17","15:00","35.3"
"Pori Paanakedonkatu","2024","4","17","16:00","63.2"
"Pori Paanakedonkatu","2024","4","17","17:00","40.3"
"Pori Paanakedonkatu","2024","4","17","18:00","24.1"
"Pori Paanakedonkatu","2024","4","17","19:00","19.2"
"Pori Paanakedonkatu","2024","4","17","20:00","23.2"
"Pori Paanakedonkatu","2024","4","17","21:00","6.4"
"Pori Paanakedonkatu","2024","4","17","22:00","8.9"
"Pori Paanakedonkatu","2024","4","17","23:00","5.5"
"Pori Paanakedonkatu","2024","4","18","00:00","16.5"
"Pori Paanakedonkatu","2024","4","18","01:00","8.9"
"Pori Paanakedonkatu","2024","4","18","02:00","13.9"
"Pori Paanakedonkatu","2024","4","18","03:00","10"
"Pori Paanakedonkatu","2024","4","18","04:00","31.7"
"Pori Paanakedonkatu","2024","4","18","05:00","38.8"
"Pori Paanakedonkatu","2024","4","18","06:00","42.9"
"Pori Paanakedonkatu","2024","4","18","07:00","40"
"Pori Paanakedonkatu","2024","4","18","08:00","55.4"
"Pori Paanakedonkatu","2024","4","18","09:00","51.8"
"Pori Paanakedonkatu","2024","4","18","10:00","37.7"
"Pori Paanakedonkatu","2024","4","18","11:00","33.4"
"Pori Paanakedonkatu","2024","4","18","12:00","36.3"
"Pori Paanakedonkatu","2024","4","18","13:00","60.9"
"Pori Paanakedonkatu","2024","4","18","14:00","33.5"
"Pori Paanakedonkatu","2024","4","18","15:00","35.5"
"Pori Paanakedonkatu","2024","4","18","16:00","53.3"
"Pori Paanakedonkatu","2024","4","18","17:00","33"
"Pori Paanakedonkatu","2024","4","18","18:00","37.7"
"Pori Paanakedonkatu","2024","4","18","19:00","32.3"
"Pori Paanakedonkatu","2024","4","18","20:00","23.5"
"Pori Paanakedonkatu","2024","4","18","21:00","28.3"
"Pori Paanakedonkatu","2024","4","18","22:00","58.9"
"Pori Paanakedonkatu","2024","4","18","23:00","57.6"
"Pori Paanakedonkatu","2024","4","19","00:00","15.7"
"Pori Paanakedonkatu","2024","4","19","01:00","18.5"
"Pori Paanakedonkatu","2024","4","19","02:00","58"
"Pori Paanakedonkatu","2024","4","19","03:00","75"
"Pori Paanakedonkatu","2024","4","19","04:00","36.2"
"Pori Paanakedonkatu","2024","4","19","05:00","29.6"
"Pori Paanakedonkatu","2024","4","19","06:00","37"
"Pori Paanakedonkatu","2024","4","19","07:00","35.7"
"Pori Paanakedonkatu","2024","4","19","08:00","55.2"
"Pori Paanakedonkatu","2024","4","19","09:00","67.3"
"Pori Paanakedonkatu","2024","4","19","10:00","60.9"
"Pori Paanakedonkatu","2024","4","19","11:00","49"
"Pori Paanakedonkatu","2024","4","19","12:00","52.1"
"Pori Paanakedonkatu","2024","4","19","13:00","51.4"
"Pori Paanakedonkatu","2024","4","19","14:00","47.4"
"Pori Paanakedonkatu","2024","4","19","15:00","39.4"
"Pori Paanakedonkatu","2024","4","19","16:00","32.8"
"Pori Paanakedonkatu","2024","4","19","17:00","29.3"
"Pori Paanakedonkatu","2024","4","19","18:00","22.3"
"Pori Paanakedonkatu","2024","4","19","19:00","23.1"
"Pori Paanakedonkatu","2024","4","19","20:00","10.6"
"Pori Paanakedonkatu","2024","4","19","21:00","12.8"
"Pori Paanakedonkatu","2024","4","19","22:00","7.7"
"Pori Paanakedonkatu","2024","4","19","23:00","6.3"
"Pori Paanakedonkatu","2024","4","20","00:00","6.4"
"Pori Paanakedonkatu","2024","4","20","01:00","5.7"
"Pori Paanakedonkatu","2024","4","20","02:00","4.3"
"Pori Paanakedonkatu","2024","4","20","03:00","4.7"
"Pori Paanakedonkatu","2024","4","20","04:00","5.4"
"Pori Paanakedonkatu","2024","4","20","05:00","5.6"
"Pori Paanakedonkatu","2024","4","20","06:00","5.4"
"Pori Paanakedonkatu","2024","4","20","07:00","6.7"
"Pori Paanakedonkatu","2024","4","20","08:00","6.2"
"Pori Paanakedonkatu","2024","4","20","09:00","5.8"
"Pori Paanakedonkatu","2024","4","20","10:00","5.8"
"Pori Paanakedonkatu","2024","4","20","11:00","4.3"
"Pori Paanakedonkatu","2024","4","20","12:00","5.7"
"Pori Paanakedonkatu","2024","4","20","13:00","4.7"
"Pori Paanakedonkatu","2024","4","20","14:00","6"
"Pori Paanakedonkatu","2024","4","20","15:00","4.5"
"Pori Paanakedonkatu","2024","4","20","16:00","4.3"
"Pori Paanakedonkatu","2024","4","20","17:00","4.7"
"Pori Paanakedonkatu","2024","4","20","18:00","3.6"
"Pori Paanakedonkatu","2024","4","20","19:00","3.7"
"Pori Paanakedonkatu","2024","4","20","20:00","4"
"Pori Paanakedonkatu","2024","4","20","21:00","3.3"
"Pori Paanakedonkatu","2024","4","20","22:00","3.5"
"Pori Paanakedonkatu","2024","4","20","23:00","4.1"
"Pori Paanakedonkatu","2024","4","21","00:00","5.4"
"Pori Paanakedonkatu","2024","4","21","01:00","4.5"
"Pori Paanakedonkatu","2024","4","21","02:00","4.6"
"Pori Paanakedonkatu","2024","4","21","03:00","4.5"
"Pori Paanakedonkatu","2024","4","21","04:00","3.9"
"Pori Paanakedonkatu","2024","4","21","05:00","4"
"Pori Paanakedonkatu","2024","4","21","06:00","4.5"
"Pori Paanakedonkatu","2024","4","21","07:00","5.2"
"Pori Paanakedonkatu","2024","4","21","08:00","8"
"Pori Paanakedonkatu","2024","4","21","09:00","16.8"
"Pori Paanakedonkatu","2024","4","21","10:00","20.6"
"Pori Paanakedonkatu","2024","4","21","11:00","27.2"
"Pori Paanakedonkatu","2024","4","21","12:00","23.1"
"Pori Paanakedonkatu","2024","4","21","13:00","20.3"
"Pori Paanakedonkatu","2024","4","21","14:00","20.4"
"Pori Paanakedonkatu","2024","4","21","15:00","19"
"Pori Paanakedonkatu","2024","4","21","16:00","17.9"
"Pori Paanakedonkatu","2024","4","21","17:00","13.4"
"Pori Paanakedonkatu","2024","4","21","18:00","10.6"
"Pori Paanakedonkatu","2024","4","21","19:00","27.8"
"Pori Paanakedonkatu","2024","4","21","20:00","7.7"
"Pori Paanakedonkatu","2024","4","21","21:00","6"
"Pori Paanakedonkatu","2024","4","21","22:00","5.9"
"Pori Paanakedonkatu","2024","4","21","23:00","5.2"
"Pori Paanakedonkatu","2024","4","22","00:00","5.9"
"Pori Paanakedonkatu","2024","4","22","01:00","4.8"
"Pori Paanakedonkatu","2024","4","22","02:00","6.7"
"Pori Paanakedonkatu","2024","4","22","03:00","11.2"
"Pori Paanakedonkatu","2024","4","22","04:00","18.2"
"Pori Paanakedonkatu","2024","4","22","05:00","27.3"
"Pori Paanakedonkatu","2024","4","22","06:00","31.4"
"Pori Paanakedonkatu","2024","4","22","07:00","43.4"
"Pori Paanakedonkatu","2024","4","22","08:00","41.2"
"Pori Paanakedonkatu","2024","4","22","09:00","35.8"
"Pori Paanakedonkatu","2024","4","22","10:00","42.2"
"Pori Paanakedonkatu","2024","4","22","11:00","38.8"
"Pori Paanakedonkatu","2024","4","22","12:00","37.5"
"Pori Paanakedonkatu","2024","4","22","13:00","35.2"
"Pori Paanakedonkatu","2024","4","22","14:00","35.4"
"Pori Paanakedonkatu","2024","4","22","15:00","38.4"
"Pori Paanakedonkatu","2024","4","22","16:00","29.1"
"Pori Paanakedonkatu","2024","4","22","17:00","25.9"
"Pori Paanakedonkatu","2024","4","22","18:00","26.4"
"Pori Paanakedonkatu","2024","4","22","19:00","19"
"Pori Paanakedonkatu","2024","4","22","20:00","12"
"Pori Paanakedonkatu","2024","4","22","21:00","12.5"
"Pori Paanakedonkatu","2024","4","22","22:00","11.1"
"Pori Paanakedonkatu","2024","4","22","23:00","10.3"
"Pori Paanakedonkatu","2024","4","23","00:00","9.4"
"Pori Paanakedonkatu","2024","4","23","01:00","8.2"
"Pori Paanakedonkatu","2024","4","23","02:00","7.9"
"Pori Paanakedonkatu","2024","4","23","03:00","9.9"
"Pori Paanakedonkatu","2024","4","23","04:00","10.3"
"Pori Paanakedonkatu","2024","4","23","05:00","6"
"Pori Paanakedonkatu","2024","4","23","06:00","5.9"
"Pori Paanakedonkatu","2024","4","23","07:00","5.5"
"Pori Paanakedonkatu","2024","4","23","08:00","4.2"
"Pori Paanakedonkatu","2024","4","23","09:00","3.7"
"Pori Paanakedonkatu","2024","4","23","10:00","3.5"
"Pori Paanakedonkatu","2024","4","23","11:00","3.8"
"Pori Paanakedonkatu","2024","4","23","12:00","3.1"
"Pori Paanakedonkatu","2024","4","23","13:00","3.4"
"Pori Paanakedonkatu","2024","4","23","14:00","2.9"
"Pori Paanakedonkatu","2024","4","23","15:00","3.7"
"Pori Paanakedonkatu","2024","4","23","16:00","3.7"
"Pori Paanakedonkatu","2024","4","23","17:00","3"
"Pori Paanakedonkatu","2024","4","23","18:00","3.6"
"Pori Paanakedonkatu","2024","4","23","19:00","3.4"
"Pori Paanakedonkatu","2024","4","23","20:00","3.5"
"Pori Paanakedonkatu","2024","4","23","21:00","2.6"
"Pori Paanakedonkatu","2024","4","23","22:00","2.3"
"Pori Paanakedonkatu","2024","4","23","23:00","2.5"
"Pori Paanakedonkatu","2024","4","24","00:00","2.5"
"Pori Paanakedonkatu","2024","4","24","01:00","3"
"Pori Paanakedonkatu","2024","4","24","02:00","3.5"
"Pori Paanakedonkatu","2024","4","24","03:00","3.6"
"Pori Paanakedonkatu","2024","4","24","04:00","4.7"
"Pori Paanakedonkatu","2024","4","24","05:00","5.2"
"Pori Paanakedonkatu","2024","4","24","06:00","6.3"
"Pori Paanakedonkatu","2024","4","24","07:00","8.4"
"Pori Paanakedonkatu","2024","4","24","08:00","11.6"
"Pori Paanakedonkatu","2024","4","24","09:00","9.2"
"Pori Paanakedonkatu","2024","4","24","10:00","7.8"
"Pori Paanakedonkatu","2024","4","24","11:00","6.6"
"Pori Paanakedonkatu","2024","4","24","12:00","11"
"Pori Paanakedonkatu","2024","4","24","13:00","14.3"
"Pori Paanakedonkatu","2024","4","24","14:00","18.5"
"Pori Paanakedonkatu","2024","4","24","15:00","19.7"
"Pori Paanakedonkatu","2024","4","24","16:00","17.1"
"Pori Paanakedonkatu","2024","4","24","17:00","27.9"
"Pori Paanakedonkatu","2024","4","24","18:00","36"
"Pori Paanakedonkatu","2024","4","24","19:00","64.6"
"Pori Paanakedonkatu","2024","4","24","20:00","25.8"
"Pori Paanakedonkatu","2024","4","24","21:00","38.3"
"Pori Paanakedonkatu","2024","4","24","22:00","34.1"
"Pori Paanakedonkatu","2024","4","24","23:00","13.9"
"Pori Paanakedonkatu","2024","4","25","00:00","18.9"
"Pori Paanakedonkatu","2024","4","25","01:00","8.1"
"Pori Paanakedonkatu","2024","4","25","02:00","16.1"
"Pori Paanakedonkatu","2024","4","25","03:00","16.3"
"Pori Paanakedonkatu","2024","4","25","04:00","16.3"
"Pori Paanakedonkatu","2024","4","25","05:00","26.2"
"Pori Paanakedonkatu","2024","4","25","06:00","49.3"
"Pori Paanakedonkatu","2024","4","25","07:00","44.1"
"Pori Paanakedonkatu","2024","4","25","08:00","45.5"
"Pori Paanakedonkatu","2024","4","25","09:00","53.8"
"Pori Paanakedonkatu","2024","4","25","10:00","47.6"
"Pori Paanakedonkatu","2024","4","25","11:00","38.9"
"Pori Paanakedonkatu","2024","4","25","12:00","39.1"
"Pori Paanakedonkatu","2024","4","25","13:00","44.3"
"Pori Paanakedonkatu","2024","4","25","14:00","35.2"
"Pori Paanakedonkatu","2024","4","25","15:00","21.2"
"Pori Paanakedonkatu","2024","4","25","16:00","5.1"
"Pori Paanakedonkatu","2024","4","25","17:00","4.3"
"Pori Paanakedonkatu","2024","4","25","18:00","5.8"
"Pori Paanakedonkatu","2024","4","25","19:00","8.3"
"Pori Paanakedonkatu","2024","4","25","20:00","13.3"
"Pori Paanakedonkatu","2024","4","25","21:00","11.4"
"Pori Paanakedonkatu","2024","4","25","22:00","9.7"
"Pori Paanakedonkatu","2024","4","25","23:00","9.2"
"Pori Paanakedonkatu","2024","4","26","00:00","12.6"
"Pori Paanakedonkatu","2024","4","26","01:00","14.9"
"Pori Paanakedonkatu","2024","4","26","02:00","17.9"
"Pori Paanakedonkatu","2024","4","26","03:00","19.1"
"Pori Paanakedonkatu","2024","4","26","04:00","10.7"
"Pori Paanakedonkatu","2024","4","26","05:00","5.3"
"Pori Paanakedonkatu","2024","4","26","06:00","5.6"
"Pori Paanakedonkatu","2024","4","26","07:00","5"
"Pori Paanakedonkatu","2024","4","26","08:00","5.2"
"Pori Paanakedonkatu","2024","4","26","09:00","5.2"
"Pori Paanakedonkatu","2024","4","26","10:00","2.9"
"Pori Paanakedonkatu","2024","4","26","11:00","2.3"
"Pori Paanakedonkatu","2024","4","26","12:00","2.4"
"Pori Paanakedonkatu","2024","4","26","13:00","3.7"
"Pori Paanakedonkatu","2024","4","26","14:00","3.7"
"Pori Paanakedonkatu","2024","4","26","15:00","3.8"
"Pori Paanakedonkatu","2024","4","26","16:00","4.4"
"Pori Paanakedonkatu","2024","4","26","17:00","3.6"
"Pori Paanakedonkatu","2024","4","26","18:00","4"
"Pori Paanakedonkatu","2024","4","26","19:00","2.6"
"Pori Paanakedonkatu","2024","4","26","20:00","2.3"
"Pori Paanakedonkatu","2024","4","26","21:00","3.2"
"Pori Paanakedonkatu","2024","4","26","22:00","3.5"
"Pori Paanakedonkatu","2024","4","26","23:00","4.2"
"Pori Paanakedonkatu","2024","4","27","00:00","2.8"
"Pori Paanakedonkatu","2024","4","27","01:00","3.4"
"Pori Paanakedonkatu","2024","4","27","02:00","3.4"
"Pori Paanakedonkatu","2024","4","27","03:00","2.9"
"Pori Paanakedonkatu","2024","4","27","04:00","3.5"
"Pori Paanakedonkatu","2024","4","27","05:00","3.8"
"Pori Paanakedonkatu","2024","4","27","06:00","4.6"
"Pori Paanakedonkatu","2024","4","27","07:00","6.1"
"Pori Paanakedonkatu","2024","4","27","08:00","7.9"
"Pori Paanakedonkatu","2024","4","27","09:00","14.3"
"Pori Paanakedonkatu","2024","4","27","10:00","13.2"
"Pori Paanakedonkatu","2024","4","27","11:00","15.7"
"Pori Paanakedonkatu","2024","4","27","12:00","14.9"
"Pori Paanakedonkatu","2024","4","27","13:00","20.3"
"Pori Paanakedonkatu","2024","4","27","14:00","22.5"
"Pori Paanakedonkatu","2024","4","27","15:00","18.6"
"Pori Paanakedonkatu","2024","4","27","16:00","5.6"
"Pori Paanakedonkatu","2024","4","27","17:00","5.7"
"Pori Paanakedonkatu","2024","4","27","18:00","6.4"
"Pori Paanakedonkatu","2024","4","27","19:00","5.7"
"Pori Paanakedonkatu","2024","4","27","20:00","8.1"
"Pori Paanakedonkatu","2024","4","27","21:00","8.7"
"Pori Paanakedonkatu","2024","4","27","22:00","9.5"
"Pori Paanakedonkatu","2024","4","27","23:00","11"
"Pori Paanakedonkatu","2024","4","28","00:00","11.3"
"Pori Paanakedonkatu","2024","4","28","01:00","9.9"
"Pori Paanakedonkatu","2024","4","28","02:00","5.3"
"Pori Paanakedonkatu","2024","4","28","03:00","4.3"
"Pori Paanakedonkatu","2024","4","28","04:00","3.9"
"Pori Paanakedonkatu","2024","4","28","05:00","3.1"
"Pori Paanakedonkatu","2024","4","28","06:00","1.6"
"Pori Paanakedonkatu","2024","4","28","07:00","1.4"
"Pori Paanakedonkatu","2024","4","28","08:00","3.4"
"Pori Paanakedonkatu","2024","4","28","09:00","21.1"
"Pori Paanakedonkatu","2024","4","28","10:00","22.6"
"Pori Paanakedonkatu","2024","4","28","11:00","20.6"
"Pori Paanakedonkatu","2024","4","28","12:00","25.7"
"Pori Paanakedonkatu","2024","4","28","13:00","28.2"
"Pori Paanakedonkatu","2024","4","28","14:00","25.8"
"Pori Paanakedonkatu","2024","4","28","15:00","22.8"
"Pori Paanakedonkatu","2024","4","28","16:00","21.7"
"Pori Paanakedonkatu","2024","4","28","17:00","7.4"
"Pori Paanakedonkatu","2024","4","28","18:00","4.3"
"Pori Paanakedonkatu","2024","4","28","19:00","3.4"
"Pori Paanakedonkatu","2024","4","28","20:00","2.6"
"Pori Paanakedonkatu","2024","4","28","21:00","2.2"
"Pori Paanakedonkatu","2024","4","28","22:00","2.7"
"Pori Paanakedonkatu","2024","4","28","23:00","3.5"
"Pori Paanakedonkatu","2024","4","29","00:00","3.3"
"Pori Paanakedonkatu","2024","4","29","01:00","3.5"
"Pori Paanakedonkatu","2024","4","29","02:00","4.1"
"Pori Paanakedonkatu","2024","4","29","03:00","5.2"
"Pori Paanakedonkatu","2024","4","29","04:00","6.4"
"Pori Paanakedonkatu","2024","4","29","05:00","8.5"
"Pori Paanakedonkatu","2024","4","29","06:00","12.2"
"Pori Paanakedonkatu","2024","4","29","07:00","22.2"
"Pori Paanakedonkatu","2024","4","29","08:00","59.2"
"Pori Paanakedonkatu","2024","4","29","09:00","41.7"
"Pori Paanakedonkatu","2024","4","29","10:00","28.1"
"Pori Paanakedonkatu","2024","4","29","11:00","27.1"
"Pori Paanakedonkatu","2024","4","29","12:00","13.8"
"Pori Paanakedonkatu","2024","4","29","13:00","26.4"
"Pori Paanakedonkatu","2024","4","29","14:00","22"
"Pori Paanakedonkatu","2024","4","29","15:00","14.1"
"Pori Paanakedonkatu","2024","4","29","16:00","14.5"
"Pori Paanakedonkatu","2024","4","29","17:00","15.9"
"Pori Paanakedonkatu","2024","4","29","18:00","17.2"
"Pori Paanakedonkatu","2024","4","29","19:00","19.5"
"Pori Paanakedonkatu","2024","4","29","20:00","19.2"
"Pori Paanakedonkatu","2024","4","29","21:00","17.3"
"Pori Paanakedonkatu","2024","4","29","22:00","16.5"
"Pori Paanakedonkatu","2024","4","29","23:00","15.6"
"Pori Paanakedonkatu","2024","4","30","00:00","7.5"
"Pori Paanakedonkatu","2024","4","30","01:00","4.7"
"Pori Paanakedonkatu","2024","4","30","02:00","5.5"
"Pori Paanakedonkatu","2024","4","30","03:00","5.1"
"Pori Paanakedonkatu","2024","4","30","04:00","7.6"
"Pori Paanakedonkatu","2024","4","30","05:00","13.1"
"Pori Paanakedonkatu","2024","4","30","06:00","10.8"
"Pori Paanakedonkatu","2024","4","30","07:00","8.7"
"Pori Paanakedonkatu","2024","4","30","08:00","10.4"
"Pori Paanakedonkatu","2024","4","30","09:00","12.3"
"Pori Paanakedonkatu","2024","4","30","10:00","12.3"
"Pori Paanakedonkatu","2024","4","30","11:00","16.9"
"Pori Paanakedonkatu","2024","4","30","12:00","17.2"
"Pori Paanakedonkatu","2024","4","30","13:00","20.4"
"Pori Paanakedonkatu","2024","4","30","14:00","17.8"
"Pori Paanakedonkatu","2024","4","30","15:00","17.5"
"Pori Paanakedonkatu","2024","4","30","16:00","9.1"
"Pori Paanakedonkatu","2024","4","30","17:00","10.7"
"Pori Paanakedonkatu","2024","4","30","18:00","22.8"
"Pori Paanakedonkatu","2024","4","30","19:00","12.8"
"Pori Paanakedonkatu","2024","4","30","20:00","25"
"Pori Paanakedonkatu","2024","4","30","21:00","29.5"
"Pori Paanakedonkatu","2024","4","30","22:00","57.5"
"Pori Paanakedonkatu","2024","4","30","23:00","44.7"
"Pori Paanakedonkatu","2024","5","1","00:00","35"
"Pori Paanakedonkatu","2024","5","1","01:00","33.8"
"Pori Paanakedonkatu","2024","5","1","02:00","27"
"Pori Paanakedonkatu","2024","5","1","03:00","24.6"
"Pori Paanakedonkatu","2024","5","1","04:00","20.5"
"Pori Paanakedonkatu","2024","5","1","05:00","13.7"
"Pori Paanakedonkatu","2024","5","1","06:00","7.5"
"Pori Paanakedonkatu","2024","5","1","07:00","10.6"
"Pori Paanakedonkatu","2024","5","1","08:00","7.3"
"Pori Paanakedonkatu","2024","5","1","09:00","8.8"
"Pori Paanakedonkatu","2024","5","1","10:00","10.8"
"Pori Paanakedonkatu","2024","5","1","11:00","9.8"
"Pori Paanakedonkatu","2024","5","1","12:00","6.9"
"Pori Paanakedonkatu","2024","5","1","13:00","14.2"
"Pori Paanakedonkatu","2024","5","1","14:00","10.9"
"Pori Paanakedonkatu","2024","5","1","15:00","11.9"
"Pori Paanakedonkatu","2024","5","1","16:00","9.3"
"Pori Paanakedonkatu","2024","5","1","17:00","7.9"
"Pori Paanakedonkatu","2024","5","1","18:00","6.8"
"Pori Paanakedonkatu","2024","5","1","19:00","10"
"Pori Paanakedonkatu","2024","5","1","20:00","16.8"
"Pori Paanakedonkatu","2024","5","1","21:00","7.8"
"Pori Paanakedonkatu","2024","5","1","22:00","4.4"
"Pori Paanakedonkatu","2024","5","1","23:00","23.4"
"Pori Paanakedonkatu","2024","5","2","00:00","15.2"
"Pori Paanakedonkatu","2024","5","2","01:00","9.2"
"Pori Paanakedonkatu","2024","5","2","02:00","13.4"
"Pori Paanakedonkatu","2024","5","2","03:00","46.2"
"Pori Paanakedonkatu","2024","5","2","04:00","60.4"
"Pori Paanakedonkatu","2024","5","2","05:00","46.9"
"Pori Paanakedonkatu","2024","5","2","06:00","129.1"
"Pori Paanakedonkatu","2024","5","2","07:00","74.7"
"Pori Paanakedonkatu","2024","5","2","08:00","54.6"
"Pori Paanakedonkatu","2024","5","2","09:00","37.6"
"Pori Paanakedonkatu","2024","5","2","10:00","32"
"Pori Paanakedonkatu","2024","5","2","11:00","13.3"
"Pori Paanakedonkatu","2024","5","2","12:00","9.3"
"Pori Paanakedonkatu","2024","5","2","13:00","12.4"
"Pori Paanakedonkatu","2024","5","2","14:00","19.9"
"Pori Paanakedonkatu","2024","5","2","15:00","20.9"
"Pori Paanakedonkatu","2024","5","2","16:00","13.7"
"Pori Paanakedonkatu","2024","5","2","17:00","17.5"
"Pori Paanakedonkatu","2024","5","2","18:00","13.3"
"Pori Paanakedonkatu","2024","5","2","19:00","18.8"
"Pori Paanakedonkatu","2024","5","2","20:00","19.8"
"Pori Paanakedonkatu","2024","5","2","21:00","12.8"
"Pori Paanakedonkatu","2024","5","2","22:00","7.6"
"Pori Paanakedonkatu","2024","5","2","23:00","10.4"
"Pori Paanakedonkatu","2024","5","3","00:00","12.2"
"Pori Paanakedonkatu","2024","5","3","01:00","11.4"
"Pori Paanakedonkatu","2024","5","3","02:00","19.6"
"Pori Paanakedonkatu","2024","5","3","03:00","12"
"Pori Paanakedonkatu","2024","5","3","04:00","30.9"
"Pori Paanakedonkatu","2024","5","3","05:00","37.8"
"Pori Paanakedonkatu","2024","5","3","06:00","39.1"
"Pori Paanakedonkatu","2024","5","3","07:00","27"
"Pori Paanakedonkatu","2024","5","3","08:00","27.3"
"Pori Paanakedonkatu","2024","5","3","09:00","28.5"
"Pori Paanakedonkatu","2024","5","3","10:00","18.4"
"Pori Paanakedonkatu","2024","5","3","11:00","14.7"
"Pori Paanakedonkatu","2024","5","3","12:00","12.7"
"Pori Paanakedonkatu","2024","5","3","13:00","17.9"
"Pori Paanakedonkatu","2024","5","3","14:00","13.4"
"Pori Paanakedonkatu","2024","5","3","15:00","11.6"
"Pori Paanakedonkatu","2024","5","3","16:00","16.4"
"Pori Paanakedonkatu","2024","5","3","17:00","17.8"
"Pori Paanakedonkatu","2024","5","3","18:00","9.9"
"Pori Paanakedonkatu","2024","5","3","19:00","13"
"Pori Paanakedonkatu","2024","5","3","20:00","20.7"
"Pori Paanakedonkatu","2024","5","3","21:00","33.9"
"Pori Paanakedonkatu","2024","5","3","22:00","23.2"
"Pori Paanakedonkatu","2024","5","3","23:00","53.7"
"Pori Paanakedonkatu","2024","5","4","00:00","47.9"
"Pori Paanakedonkatu","2024","5","4","01:00","29.4"
"Pori Paanakedonkatu","2024","5","4","02:00","16.6"
"Pori Paanakedonkatu","2024","5","4","03:00","19.3"
"Pori Paanakedonkatu","2024","5","4","04:00","13"
"Pori Paanakedonkatu","2024","5","4","05:00","9"
"Pori Paanakedonkatu","2024","5","4","06:00","15.5"
"Pori Paanakedonkatu","2024","5","4","07:00","10.7"
"Pori Paanakedonkatu","2024","5","4","08:00","12.4"
"Pori Paanakedonkatu","2024","5","4","09:00","12"
"Pori Paanakedonkatu","2024","5","4","10:00","12.4"
"Pori Paanakedonkatu","2024","5","4","11:00","13.3"
"Pori Paanakedonkatu","2024","5","4","12:00","13.8"
"Pori Paanakedonkatu","2024","5","4","13:00","32.5"
"Pori Paanakedonkatu","2024","5","4","14:00","15.8"
"Pori Paanakedonkatu","2024","5","4","15:00","13.8"
"Pori Paanakedonkatu","2024","5","4","16:00","9"
"Pori Paanakedonkatu","2024","5","4","17:00","8.1"
"Pori Paanakedonkatu","2024","5","4","18:00","10.3"
"Pori Paanakedonkatu","2024","5","4","19:00","10"
"Pori Paanakedonkatu","2024","5","4","20:00","13.5"
"Pori Paanakedonkatu","2024","5","4","21:00","5"
"Pori Paanakedonkatu","2024","5","4","22:00","4.3"
"Pori Paanakedonkatu","2024","5","4","23:00","11.5"
"Pori Paanakedonkatu","2024","5","5","00:00","5.2"
"Pori Paanakedonkatu","2024","5","5","01:00","7.6"
"Pori Paanakedonkatu","2024","5","5","02:00","3.6"
"Pori Paanakedonkatu","2024","5","5","03:00","5.1"
"Pori Paanakedonkatu","2024","5","5","04:00","3.9"
"Pori Paanakedonkatu","2024","5","5","05:00","2.3"
"Pori Paanakedonkatu","2024","5","5","06:00","2.5"
"Pori Paanakedonkatu","2024","5","5","07:00","5.1"
"Pori Paanakedonkatu","2024","5","5","08:00","5.8"
"Pori Paanakedonkatu","2024","5","5","09:00","9.6"
"Pori Paanakedonkatu","2024","5","5","10:00","8.3"
"Pori Paanakedonkatu","2024","5","5","11:00","9.6"
"Pori Paanakedonkatu","2024","5","5","12:00","12"
"Pori Paanakedonkatu","2024","5","5","13:00","11.7"
"Pori Paanakedonkatu","2024","5","5","14:00","12.1"
"Pori Paanakedonkatu","2024","5","5","15:00","9.3"
"Pori Paanakedonkatu","2024","5","5","16:00","10.1"
"Pori Paanakedonkatu","2024","5","5","17:00","9.7"
"Pori Paanakedonkatu","2024","5","5","18:00","6.3"
"Pori Paanakedonkatu","2024","5","5","19:00","7.3"
"Pori Paanakedonkatu","2024","5","5","20:00","6"
"Pori Paanakedonkatu","2024","5","5","21:00","5.1"
"Pori Paanakedonkatu","2024","5","5","22:00","5"
"Pori Paanakedonkatu","2024","5","5","23:00","3.7"
"Pori Paanakedonkatu","2024","5","6","00:00","6"
"Pori Paanakedonkatu","2024","5","6","01:00","3.9"
"Pori Paanakedonkatu","2024","5","6","02:00","9.1"
"Pori Paanakedonkatu","2024","5","6","03:00","9.8"
"Pori Paanakedonkatu","2024","5","6","04:00","15.6"
"Pori Paanakedonkatu","2024","5","6","05:00","25.6"
"Pori Paanakedonkatu","2024","5","6","06:00","22.1"
"Pori Paanakedonkatu","2024","5","6","07:00","21.1"
"Pori Paanakedonkatu","2024","5","6","08:00","30.1"
"Pori Paanakedonkatu","2024","5","6","09:00","16.2"
"Pori Paanakedonkatu","2024","5","6","10:00","27.2"
