"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Kaarina Kaarina","2024","4","15","05:00","5.1"
"Kaarina Kaarina","2024","4","15","06:00","3.5"
"Kaarina Kaarina","2024","4","15","07:00","2.5"
"Kaarina Kaarina","2024","4","15","08:00","1.7"
"Kaarina Kaarina","2024","4","15","09:00","1.2"
"Kaarina Kaarina","2024","4","15","10:00","0.8"
"Kaarina Kaarina","2024","4","15","11:00","0.6"
"Kaarina Kaarina","2024","4","15","12:00","0.4"
"Kaarina Kaarina","2024","4","15","13:00","0.3"
"Kaarina Kaarina","2024","4","15","14:00","0.2"
"Kaarina Kaarina","2024","4","15","15:00","0.2"
"Kaarina Kaarina","2024","4","15","16:00","4.5"
"Kaarina Kaarina","2024","4","15","17:00","4.8"
"Kaarina Kaarina","2024","4","15","18:00","7.1"
"Kaarina Kaarina","2024","4","15","19:00","9.4"
"Kaarina Kaarina","2024","4","15","20:00","12.2"
"Kaarina Kaarina","2024","4","15","21:00","15.5"
"Kaarina Kaarina","2024","4","15","22:00","25.4"
"Kaarina Kaarina","2024","4","15","23:00","44.3"
"Kaarina Kaarina","2024","4","16","00:00","40.5"
"Kaarina Kaarina","2024","4","16","01:00","30.7"
"Kaarina Kaarina","2024","4","16","02:00","32.2"
"Kaarina Kaarina","2024","4","16","03:00","28.5"
"Kaarina Kaarina","2024","4","16","04:00","35.8"
"Kaarina Kaarina","2024","4","16","05:00","42"
"Kaarina Kaarina","2024","4","16","06:00","31"
"Kaarina Kaarina","2024","4","16","07:00","23"
"Kaarina Kaarina","2024","4","16","08:00","-"
"Kaarina Kaarina","2024","4","16","09:00","12.6"
"Kaarina Kaarina","2024","4","16","10:00","-"
"Kaarina Kaarina","2024","4","16","11:00","6.2"
"Kaarina Kaarina","2024","4","16","12:00","4.3"
"Kaarina Kaarina","2024","4","16","13:00","3"
"Kaarina Kaarina","2024","4","16","14:00","2.2"
"Kaarina Kaarina","2024","4","16","15:00","4.6"
"Kaarina Kaarina","2024","4","16","16:00","4.1"
"Kaarina Kaarina","2024","4","16","17:00","6.5"
"Kaarina Kaarina","2024","4","16","18:00","5.7"
"Kaarina Kaarina","2024","4","16","19:00","17.5"
"Kaarina Kaarina","2024","4","16","20:00","14.3"
"Kaarina Kaarina","2024","4","16","21:00","17"
"Kaarina Kaarina","2024","4","16","22:00","14.4"
"Kaarina Kaarina","2024","4","16","23:00","11.9"
"Kaarina Kaarina","2024","4","17","00:00","9.2"
"Kaarina Kaarina","2024","4","17","01:00","8.1"
"Kaarina Kaarina","2024","4","17","02:00","17"
"Kaarina Kaarina","2024","4","17","03:00","27.8"
"Kaarina Kaarina","2024","4","17","04:00","22.5"
"Kaarina Kaarina","2024","4","17","05:00","26.5"
"Kaarina Kaarina","2024","4","17","06:00","18.7"
"Kaarina Kaarina","2024","4","17","07:00","14.4"
"Kaarina Kaarina","2024","4","17","08:00","13.7"
"Kaarina Kaarina","2024","4","17","09:00","12.3"
"Kaarina Kaarina","2024","4","17","10:00","9.4"
"Kaarina Kaarina","2024","4","17","11:00","7.6"
"Kaarina Kaarina","2024","4","17","12:00","5.8"
"Kaarina Kaarina","2024","4","17","13:00","6.1"
"Kaarina Kaarina","2024","4","17","14:00","7.9"
"Kaarina Kaarina","2024","4","17","15:00","5.9"
"Kaarina Kaarina","2024","4","17","16:00","6.5"
"Kaarina Kaarina","2024","4","17","17:00","7.3"
"Kaarina Kaarina","2024","4","17","18:00","5.7"
"Kaarina Kaarina","2024","4","17","19:00","7.6"
"Kaarina Kaarina","2024","4","17","20:00","7.6"
"Kaarina Kaarina","2024","4","17","21:00","5.6"
"Kaarina Kaarina","2024","4","17","22:00","7"
"Kaarina Kaarina","2024","4","17","23:00","8"
"Kaarina Kaarina","2024","4","18","00:00","8.3"
"Kaarina Kaarina","2024","4","18","01:00","6"
"Kaarina Kaarina","2024","4","18","02:00","7.2"
"Kaarina Kaarina","2024","4","18","03:00","5.9"
"Kaarina Kaarina","2024","4","18","04:00","4.8"
"Kaarina Kaarina","2024","4","18","05:00","4.1"
"Kaarina Kaarina","2024","4","18","06:00","3.8"
"Kaarina Kaarina","2024","4","18","07:00","2.9"
"Kaarina Kaarina","2024","4","18","08:00","3.8"
"Kaarina Kaarina","2024","4","18","09:00","5.2"
"Kaarina Kaarina","2024","4","18","10:00","6.7"
"Kaarina Kaarina","2024","4","18","11:00","6.7"
"Kaarina Kaarina","2024","4","18","12:00","6.5"
"Kaarina Kaarina","2024","4","18","13:00","8.7"
"Kaarina Kaarina","2024","4","18","14:00","7.8"
"Kaarina Kaarina","2024","4","18","15:00","8.5"
"Kaarina Kaarina","2024","4","18","16:00","6.9"
"Kaarina Kaarina","2024","4","18","17:00","6.2"
"Kaarina Kaarina","2024","4","18","18:00","5.9"
"Kaarina Kaarina","2024","4","18","19:00","6.9"
"Kaarina Kaarina","2024","4","18","20:00","35.6"
"Kaarina Kaarina","2024","4","18","21:00","41.2"
"Kaarina Kaarina","2024","4","18","22:00","33.3"
"Kaarina Kaarina","2024","4","18","23:00","43.1"
"Kaarina Kaarina","2024","4","19","00:00","42.8"
"Kaarina Kaarina","2024","4","19","01:00","43.1"
"Kaarina Kaarina","2024","4","19","02:00","33.6"
"Kaarina Kaarina","2024","4","19","03:00","24.4"
"Kaarina Kaarina","2024","4","19","04:00","34.2"
"Kaarina Kaarina","2024","4","19","05:00","36.8"
"Kaarina Kaarina","2024","4","19","06:00","29.7"
"Kaarina Kaarina","2024","4","19","07:00","21.2"
"Kaarina Kaarina","2024","4","19","08:00","16"
"Kaarina Kaarina","2024","4","19","09:00","27.6"
"Kaarina Kaarina","2024","4","19","10:00","19.7"
"Kaarina Kaarina","2024","4","19","11:00","19.7"
"Kaarina Kaarina","2024","4","19","12:00","17.4"
"Kaarina Kaarina","2024","4","19","13:00","16.7"
"Kaarina Kaarina","2024","4","19","14:00","-"
"Kaarina Kaarina","2024","4","19","15:00","-"
"Kaarina Kaarina","2024","4","19","16:00","-"
"Kaarina Kaarina","2024","4","19","17:00","-"
"Kaarina Kaarina","2024","4","19","18:00","-"
"Kaarina Kaarina","2024","4","19","19:00","-"
"Kaarina Kaarina","2024","4","19","20:00","-"
"Kaarina Kaarina","2024","4","19","21:00","-"
"Kaarina Kaarina","2024","4","19","22:00","-"
"Kaarina Kaarina","2024","4","19","23:00","-"
"Kaarina Kaarina","2024","4","20","00:00","-"
"Kaarina Kaarina","2024","4","20","01:00","-"
"Kaarina Kaarina","2024","4","20","02:00","-"
"Kaarina Kaarina","2024","4","20","03:00","-"
"Kaarina Kaarina","2024","4","20","04:00","-"
"Kaarina Kaarina","2024","4","20","05:00","-"
"Kaarina Kaarina","2024","4","20","06:00","-"
"Kaarina Kaarina","2024","4","20","07:00","-"
"Kaarina Kaarina","2024","4","20","08:00","-"
"Kaarina Kaarina","2024","4","20","09:00","-"
"Kaarina Kaarina","2024","4","20","10:00","-"
"Kaarina Kaarina","2024","4","20","11:00","-"
"Kaarina Kaarina","2024","4","20","12:00","-"
"Kaarina Kaarina","2024","4","20","13:00","-"
"Kaarina Kaarina","2024","4","20","14:00","-"
"Kaarina Kaarina","2024","4","20","15:00","-"
"Kaarina Kaarina","2024","4","20","16:00","-"
"Kaarina Kaarina","2024","4","20","17:00","-"
"Kaarina Kaarina","2024","4","20","18:00","-"
"Kaarina Kaarina","2024","4","20","19:00","-"
"Kaarina Kaarina","2024","4","20","20:00","-"
"Kaarina Kaarina","2024","4","20","21:00","-"
"Kaarina Kaarina","2024","4","20","22:00","-"
"Kaarina Kaarina","2024","4","20","23:00","-"
"Kaarina Kaarina","2024","4","21","00:00","-"
"Kaarina Kaarina","2024","4","21","01:00","-"
"Kaarina Kaarina","2024","4","21","02:00","-"
"Kaarina Kaarina","2024","4","21","03:00","-"
"Kaarina Kaarina","2024","4","21","04:00","-"
"Kaarina Kaarina","2024","4","21","05:00","-"
"Kaarina Kaarina","2024","4","21","06:00","-"
"Kaarina Kaarina","2024","4","21","07:00","-"
"Kaarina Kaarina","2024","4","21","08:00","-"
"Kaarina Kaarina","2024","4","21","09:00","-"
"Kaarina Kaarina","2024","4","21","10:00","-"
"Kaarina Kaarina","2024","4","21","11:00","-"
"Kaarina Kaarina","2024","4","21","12:00","-"
"Kaarina Kaarina","2024","4","21","13:00","-"
"Kaarina Kaarina","2024","4","21","14:00","-"
"Kaarina Kaarina","2024","4","21","15:00","-"
"Kaarina Kaarina","2024","4","21","16:00","-"
"Kaarina Kaarina","2024","4","21","17:00","-"
"Kaarina Kaarina","2024","4","21","18:00","-"
"Kaarina Kaarina","2024","4","21","19:00","-"
"Kaarina Kaarina","2024","4","21","20:00","-"
"Kaarina Kaarina","2024","4","21","21:00","-"
"Kaarina Kaarina","2024","4","21","22:00","-"
"Kaarina Kaarina","2024","4","21","23:00","-"
"Kaarina Kaarina","2024","4","22","00:00","-"
"Kaarina Kaarina","2024","4","22","01:00","-"
"Kaarina Kaarina","2024","4","22","02:00","-"
"Kaarina Kaarina","2024","4","22","03:00","-"
"Kaarina Kaarina","2024","4","22","04:00","-"
"Kaarina Kaarina","2024","4","22","05:00","-"
"Kaarina Kaarina","2024","4","22","06:00","-"
"Kaarina Kaarina","2024","4","22","07:00","-"
"Kaarina Kaarina","2024","4","22","08:00","-"
"Kaarina Kaarina","2024","4","22","09:00","-"
"Kaarina Kaarina","2024","4","22","10:00","5.5"
"Kaarina Kaarina","2024","4","22","11:00","10.6"
"Kaarina Kaarina","2024","4","22","12:00","16.6"
"Kaarina Kaarina","2024","4","22","13:00","15.3"
"Kaarina Kaarina","2024","4","22","14:00","22.6"
"Kaarina Kaarina","2024","4","22","15:00","16.2"
"Kaarina Kaarina","2024","4","22","16:00","13.5"
"Kaarina Kaarina","2024","4","22","17:00","13.1"
"Kaarina Kaarina","2024","4","22","18:00","10.2"
"Kaarina Kaarina","2024","4","22","19:00","7.7"
"Kaarina Kaarina","2024","4","22","20:00","6.4"
"Kaarina Kaarina","2024","4","22","21:00","6.5"
"Kaarina Kaarina","2024","4","22","22:00","9.1"
"Kaarina Kaarina","2024","4","22","23:00","7.4"
"Kaarina Kaarina","2024","4","23","00:00","11.6"
"Kaarina Kaarina","2024","4","23","01:00","8.9"
"Kaarina Kaarina","2024","4","23","02:00","9.1"
"Kaarina Kaarina","2024","4","23","03:00","7.9"
"Kaarina Kaarina","2024","4","23","04:00","6.4"
"Kaarina Kaarina","2024","4","23","05:00","5.6"
"Kaarina Kaarina","2024","4","23","06:00","4.4"
"Kaarina Kaarina","2024","4","23","07:00","3.1"
"Kaarina Kaarina","2024","4","23","08:00","2.8"
"Kaarina Kaarina","2024","4","23","09:00","5.8"
"Kaarina Kaarina","2024","4","23","10:00","4.1"
"Kaarina Kaarina","2024","4","23","11:00","2.9"
"Kaarina Kaarina","2024","4","23","12:00","2.7"
"Kaarina Kaarina","2024","4","23","13:00","2.5"
"Kaarina Kaarina","2024","4","23","14:00","2.5"
"Kaarina Kaarina","2024","4","23","15:00","2.2"
"Kaarina Kaarina","2024","4","23","16:00","1.7"
"Kaarina Kaarina","2024","4","23","17:00","2.2"
"Kaarina Kaarina","2024","4","23","18:00","2"
"Kaarina Kaarina","2024","4","23","19:00","2.3"
"Kaarina Kaarina","2024","4","23","20:00","2.6"
"Kaarina Kaarina","2024","4","23","21:00","2.8"
"Kaarina Kaarina","2024","4","23","22:00","2.9"
"Kaarina Kaarina","2024","4","23","23:00","2.8"
"Kaarina Kaarina","2024","4","24","00:00","2.5"
"Kaarina Kaarina","2024","4","24","01:00","2.4"
"Kaarina Kaarina","2024","4","24","02:00","2"
"Kaarina Kaarina","2024","4","24","03:00","3.9"
"Kaarina Kaarina","2024","4","24","04:00","3.5"
"Kaarina Kaarina","2024","4","24","05:00","4.8"
"Kaarina Kaarina","2024","4","24","06:00","6.9"
"Kaarina Kaarina","2024","4","24","07:00","5.9"
"Kaarina Kaarina","2024","4","24","08:00","5.7"
"Kaarina Kaarina","2024","4","24","09:00","6.6"
"Kaarina Kaarina","2024","4","24","10:00","4.7"
"Kaarina Kaarina","2024","4","24","11:00","3.5"
"Kaarina Kaarina","2024","4","24","12:00","4.5"
"Kaarina Kaarina","2024","4","24","13:00","5.6"
"Kaarina Kaarina","2024","4","24","14:00","6.2"
"Kaarina Kaarina","2024","4","24","15:00","5.5"
"Kaarina Kaarina","2024","4","24","16:00","10.7"
"Kaarina Kaarina","2024","4","24","17:00","8.6"
"Kaarina Kaarina","2024","4","24","18:00","6.6"
"Kaarina Kaarina","2024","4","24","19:00","9.4"
"Kaarina Kaarina","2024","4","24","20:00","7.5"
"Kaarina Kaarina","2024","4","24","21:00","8"
"Kaarina Kaarina","2024","4","24","22:00","6"
"Kaarina Kaarina","2024","4","24","23:00","9.4"
"Kaarina Kaarina","2024","4","25","00:00","6.7"
"Kaarina Kaarina","2024","4","25","01:00","4.9"
"Kaarina Kaarina","2024","4","25","02:00","4.2"
"Kaarina Kaarina","2024","4","25","03:00","5.4"
"Kaarina Kaarina","2024","4","25","04:00","5"
"Kaarina Kaarina","2024","4","25","05:00","10.7"
"Kaarina Kaarina","2024","4","25","06:00","7.8"
"Kaarina Kaarina","2024","4","25","07:00","11.5"
"Kaarina Kaarina","2024","4","25","08:00","14.2"
"Kaarina Kaarina","2024","4","25","09:00","10"
"Kaarina Kaarina","2024","4","25","10:00","8.1"
"Kaarina Kaarina","2024","4","25","11:00","9"
"Kaarina Kaarina","2024","4","25","12:00","6.6"
"Kaarina Kaarina","2024","4","25","13:00","8.6"
"Kaarina Kaarina","2024","4","25","14:00","8"
"Kaarina Kaarina","2024","4","25","15:00","6.3"
"Kaarina Kaarina","2024","4","25","16:00","5.1"
"Kaarina Kaarina","2024","4","25","17:00","4.8"
"Kaarina Kaarina","2024","4","25","18:00","4.2"
"Kaarina Kaarina","2024","4","25","19:00","4"
"Kaarina Kaarina","2024","4","25","20:00","3.1"
"Kaarina Kaarina","2024","4","25","21:00","3.1"
"Kaarina Kaarina","2024","4","25","22:00","2.2"
"Kaarina Kaarina","2024","4","25","23:00","2.3"
"Kaarina Kaarina","2024","4","26","00:00","4.6"
"Kaarina Kaarina","2024","4","26","01:00","3.9"
"Kaarina Kaarina","2024","4","26","02:00","3.7"
"Kaarina Kaarina","2024","4","26","03:00","3"
"Kaarina Kaarina","2024","4","26","04:00","2.9"
"Kaarina Kaarina","2024","4","26","05:00","2.1"
"Kaarina Kaarina","2024","4","26","06:00","2.4"
"Kaarina Kaarina","2024","4","26","07:00","2.1"
"Kaarina Kaarina","2024","4","26","08:00","3.3"
"Kaarina Kaarina","2024","4","26","09:00","2.4"
"Kaarina Kaarina","2024","4","26","10:00","3.4"
"Kaarina Kaarina","2024","4","26","11:00","3"
"Kaarina Kaarina","2024","4","26","12:00","2.2"
"Kaarina Kaarina","2024","4","26","13:00","2.3"
"Kaarina Kaarina","2024","4","26","14:00","1.9"
"Kaarina Kaarina","2024","4","26","15:00","1.6"
"Kaarina Kaarina","2024","4","26","16:00","1.4"
"Kaarina Kaarina","2024","4","26","17:00","1.6"
"Kaarina Kaarina","2024","4","26","18:00","1.9"
"Kaarina Kaarina","2024","4","26","19:00","1.6"
"Kaarina Kaarina","2024","4","26","20:00","1.5"
"Kaarina Kaarina","2024","4","26","21:00","1.8"
"Kaarina Kaarina","2024","4","26","22:00","2.4"
"Kaarina Kaarina","2024","4","26","23:00","1.8"
"Kaarina Kaarina","2024","4","27","00:00","1.3"
"Kaarina Kaarina","2024","4","27","01:00","1.5"
"Kaarina Kaarina","2024","4","27","02:00","1.4"
"Kaarina Kaarina","2024","4","27","03:00","1.9"
"Kaarina Kaarina","2024","4","27","04:00","2.1"
"Kaarina Kaarina","2024","4","27","05:00","1.6"
"Kaarina Kaarina","2024","4","27","06:00","1.8"
"Kaarina Kaarina","2024","4","27","07:00","1.6"
"Kaarina Kaarina","2024","4","27","08:00","1.4"
"Kaarina Kaarina","2024","4","27","09:00","1.9"
"Kaarina Kaarina","2024","4","27","10:00","1.9"
"Kaarina Kaarina","2024","4","27","11:00","2.3"
"Kaarina Kaarina","2024","4","27","12:00","1.9"
"Kaarina Kaarina","2024","4","27","13:00","2"
"Kaarina Kaarina","2024","4","27","14:00","1.6"
"Kaarina Kaarina","2024","4","27","15:00","1.2"
"Kaarina Kaarina","2024","4","27","16:00","1.6"
"Kaarina Kaarina","2024","4","27","17:00","1.8"
"Kaarina Kaarina","2024","4","27","18:00","2.3"
"Kaarina Kaarina","2024","4","27","19:00","2.5"
"Kaarina Kaarina","2024","4","27","20:00","2"
"Kaarina Kaarina","2024","4","27","21:00","7"
"Kaarina Kaarina","2024","4","27","22:00","5.6"
"Kaarina Kaarina","2024","4","27","23:00","9.6"
"Kaarina Kaarina","2024","4","28","00:00","11.4"
"Kaarina Kaarina","2024","4","28","01:00","8.4"
"Kaarina Kaarina","2024","4","28","02:00","11.7"
"Kaarina Kaarina","2024","4","28","03:00","8.3"
"Kaarina Kaarina","2024","4","28","04:00","6.3"
"Kaarina Kaarina","2024","4","28","05:00","4.8"
"Kaarina Kaarina","2024","4","28","06:00","3.8"
"Kaarina Kaarina","2024","4","28","07:00","2.7"
"Kaarina Kaarina","2024","4","28","08:00","4.7"
"Kaarina Kaarina","2024","4","28","09:00","4"
"Kaarina Kaarina","2024","4","28","10:00","3.3"
"Kaarina Kaarina","2024","4","28","11:00","3.3"
"Kaarina Kaarina","2024","4","28","12:00","3.1"
"Kaarina Kaarina","2024","4","28","13:00","2.7"
"Kaarina Kaarina","2024","4","28","14:00","3"
"Kaarina Kaarina","2024","4","28","15:00","2.9"
"Kaarina Kaarina","2024","4","28","16:00","2.6"
"Kaarina Kaarina","2024","4","28","17:00","2.4"
"Kaarina Kaarina","2024","4","28","18:00","1.9"
"Kaarina Kaarina","2024","4","28","19:00","1.5"
"Kaarina Kaarina","2024","4","28","20:00","11.6"
"Kaarina Kaarina","2024","4","28","21:00","9.4"
"Kaarina Kaarina","2024","4","28","22:00","7"
"Kaarina Kaarina","2024","4","28","23:00","6.7"
"Kaarina Kaarina","2024","4","29","00:00","5.1"
"Kaarina Kaarina","2024","4","29","01:00","4.6"
"Kaarina Kaarina","2024","4","29","02:00","4.4"
"Kaarina Kaarina","2024","4","29","03:00","4.7"
"Kaarina Kaarina","2024","4","29","04:00","3.3"
"Kaarina Kaarina","2024","4","29","05:00","5.3"
"Kaarina Kaarina","2024","4","29","06:00","11"
"Kaarina Kaarina","2024","4","29","07:00","19.1"
"Kaarina Kaarina","2024","4","29","08:00","13.9"
"Kaarina Kaarina","2024","4","29","09:00","21.3"
"Kaarina Kaarina","2024","4","29","10:00","17.1"
"Kaarina Kaarina","2024","4","29","11:00","16.5"
"Kaarina Kaarina","2024","4","29","12:00","13.3"
"Kaarina Kaarina","2024","4","29","13:00","17.6"
"Kaarina Kaarina","2024","4","29","14:00","16.8"
"Kaarina Kaarina","2024","4","29","15:00","17.5"
"Kaarina Kaarina","2024","4","29","16:00","12.4"
"Kaarina Kaarina","2024","4","29","17:00","9.5"
"Kaarina Kaarina","2024","4","29","18:00","15.6"
"Kaarina Kaarina","2024","4","29","19:00","11.5"
"Kaarina Kaarina","2024","4","29","20:00","13.4"
"Kaarina Kaarina","2024","4","29","21:00","11.1"
"Kaarina Kaarina","2024","4","29","22:00","10.1"
"Kaarina Kaarina","2024","4","29","23:00","8.8"
"Kaarina Kaarina","2024","4","30","00:00","6.2"
"Kaarina Kaarina","2024","4","30","01:00","7.2"
"Kaarina Kaarina","2024","4","30","02:00","6.2"
"Kaarina Kaarina","2024","4","30","03:00","5.6"
"Kaarina Kaarina","2024","4","30","04:00","4.8"
"Kaarina Kaarina","2024","4","30","05:00","7.4"
"Kaarina Kaarina","2024","4","30","06:00","19.6"
"Kaarina Kaarina","2024","4","30","07:00","14"
"Kaarina Kaarina","2024","4","30","08:00","11.1"
"Kaarina Kaarina","2024","4","30","09:00","8.5"
"Kaarina Kaarina","2024","4","30","10:00","6.8"
"Kaarina Kaarina","2024","4","30","11:00","5.8"
"Kaarina Kaarina","2024","4","30","12:00","4.4"
"Kaarina Kaarina","2024","4","30","13:00","6.9"
"Kaarina Kaarina","2024","4","30","14:00","9.8"
"Kaarina Kaarina","2024","4","30","15:00","7.4"
"Kaarina Kaarina","2024","4","30","16:00","8.4"
"Kaarina Kaarina","2024","4","30","17:00","7.8"
"Kaarina Kaarina","2024","4","30","18:00","7.4"
"Kaarina Kaarina","2024","4","30","19:00","5.6"
"Kaarina Kaarina","2024","4","30","20:00","3.9"
"Kaarina Kaarina","2024","4","30","21:00","18.1"
"Kaarina Kaarina","2024","4","30","22:00","22.7"
"Kaarina Kaarina","2024","4","30","23:00","24.8"
"Kaarina Kaarina","2024","5","1","00:00","32.7"
"Kaarina Kaarina","2024","5","1","01:00","34.2"
"Kaarina Kaarina","2024","5","1","02:00","26.6"
"Kaarina Kaarina","2024","5","1","03:00","20.7"
"Kaarina Kaarina","2024","5","1","04:00","22.6"
"Kaarina Kaarina","2024","5","1","05:00","19.2"
"Kaarina Kaarina","2024","5","1","06:00","19.1"
"Kaarina Kaarina","2024","5","1","07:00","17.2"
"Kaarina Kaarina","2024","5","1","08:00","12.4"
"Kaarina Kaarina","2024","5","1","09:00","13.9"
"Kaarina Kaarina","2024","5","1","10:00","11"
"Kaarina Kaarina","2024","5","1","11:00","7.9"
"Kaarina Kaarina","2024","5","1","12:00","6.3"
"Kaarina Kaarina","2024","5","1","13:00","5"
"Kaarina Kaarina","2024","5","1","14:00","3.7"
"Kaarina Kaarina","2024","5","1","15:00","3.1"
"Kaarina Kaarina","2024","5","1","16:00","2.9"
"Kaarina Kaarina","2024","5","1","17:00","2.7"
"Kaarina Kaarina","2024","5","1","18:00","5.4"
"Kaarina Kaarina","2024","5","1","19:00","3.8"
"Kaarina Kaarina","2024","5","1","20:00","2.6"
"Kaarina Kaarina","2024","5","1","21:00","1.8"
"Kaarina Kaarina","2024","5","1","22:00","1.3"
"Kaarina Kaarina","2024","5","1","23:00","3.2"
"Kaarina Kaarina","2024","5","2","00:00","2.9"
"Kaarina Kaarina","2024","5","2","01:00","7.2"
"Kaarina Kaarina","2024","5","2","02:00","9.3"
"Kaarina Kaarina","2024","5","2","03:00","6.9"
"Kaarina Kaarina","2024","5","2","04:00","10.3"
"Kaarina Kaarina","2024","5","2","05:00","30"
"Kaarina Kaarina","2024","5","2","06:00","26.3"
"Kaarina Kaarina","2024","5","2","07:00","29.5"
"Kaarina Kaarina","2024","5","2","08:00","29.5"
"Kaarina Kaarina","2024","5","2","09:00","23.2"
"Kaarina Kaarina","2024","5","2","10:00","16.9"
"Kaarina Kaarina","2024","5","2","11:00","17"
"Kaarina Kaarina","2024","5","2","12:00","12.6"
"Kaarina Kaarina","2024","5","2","13:00","9.5"
"Kaarina Kaarina","2024","5","2","14:00","14.5"
"Kaarina Kaarina","2024","5","2","15:00","10.6"
"Kaarina Kaarina","2024","5","2","16:00","7.6"
"Kaarina Kaarina","2024","5","2","17:00","6"
"Kaarina Kaarina","2024","5","2","18:00","14.4"
"Kaarina Kaarina","2024","5","2","19:00","10.1"
"Kaarina Kaarina","2024","5","2","20:00","7.4"
"Kaarina Kaarina","2024","5","2","21:00","5.3"
"Kaarina Kaarina","2024","5","2","22:00","8"
"Kaarina Kaarina","2024","5","2","23:00","6.3"
"Kaarina Kaarina","2024","5","3","00:00","4.8"
"Kaarina Kaarina","2024","5","3","01:00","5.9"
"Kaarina Kaarina","2024","5","3","02:00","4.6"
"Kaarina Kaarina","2024","5","3","03:00","7.5"
"Kaarina Kaarina","2024","5","3","04:00","11.2"
"Kaarina Kaarina","2024","5","3","05:00","23.5"
"Kaarina Kaarina","2024","5","3","06:00","24"
"Kaarina Kaarina","2024","5","3","07:00","23.4"
"Kaarina Kaarina","2024","5","3","08:00","26.6"
"Kaarina Kaarina","2024","5","3","09:00","27.3"
"Kaarina Kaarina","2024","5","3","10:00","20.6"
"Kaarina Kaarina","2024","5","3","11:00","23.5"
"Kaarina Kaarina","2024","5","3","12:00","16.6"
"Kaarina Kaarina","2024","5","3","13:00","11.8"
"Kaarina Kaarina","2024","5","3","14:00","11.2"
"Kaarina Kaarina","2024","5","3","15:00","17.1"
"Kaarina Kaarina","2024","5","3","16:00","13"
"Kaarina Kaarina","2024","5","3","17:00","10.1"
"Kaarina Kaarina","2024","5","3","18:00","7.1"
"Kaarina Kaarina","2024","5","3","19:00","5"
"Kaarina Kaarina","2024","5","3","20:00","3.5"
"Kaarina Kaarina","2024","5","3","21:00","3.1"
"Kaarina Kaarina","2024","5","3","22:00","3.1"
"Kaarina Kaarina","2024","5","3","23:00","9.9"
"Kaarina Kaarina","2024","5","4","00:00","19"
"Kaarina Kaarina","2024","5","4","01:00","20.8"
"Kaarina Kaarina","2024","5","4","02:00","16.8"
"Kaarina Kaarina","2024","5","4","03:00","17.3"
"Kaarina Kaarina","2024","5","4","04:00","15.8"
"Kaarina Kaarina","2024","5","4","05:00","22.9"
"Kaarina Kaarina","2024","5","4","06:00","16.9"
"Kaarina Kaarina","2024","5","4","07:00","19.9"
"Kaarina Kaarina","2024","5","4","08:00","20"
"Kaarina Kaarina","2024","5","4","09:00","14.5"
"Kaarina Kaarina","2024","5","4","10:00","10.7"
"Kaarina Kaarina","2024","5","4","11:00","8.5"
"Kaarina Kaarina","2024","5","4","12:00","8.3"
"Kaarina Kaarina","2024","5","4","13:00","8.7"
"Kaarina Kaarina","2024","5","4","14:00","13.6"
"Kaarina Kaarina","2024","5","4","15:00","13.2"
"Kaarina Kaarina","2024","5","4","16:00","-"
"Kaarina Kaarina","2024","5","4","17:00","8.6"
"Kaarina Kaarina","2024","5","4","18:00","7"
"Kaarina Kaarina","2024","5","4","19:00","5.3"
"Kaarina Kaarina","2024","5","4","20:00","4.4"
"Kaarina Kaarina","2024","5","4","21:00","3.7"
"Kaarina Kaarina","2024","5","4","22:00","5.1"
"Kaarina Kaarina","2024","5","4","23:00","6.1"
"Kaarina Kaarina","2024","5","5","00:00","4.8"
"Kaarina Kaarina","2024","5","5","01:00","3.6"
"Kaarina Kaarina","2024","5","5","02:00","2.9"
"Kaarina Kaarina","2024","5","5","03:00","2.6"
"Kaarina Kaarina","2024","5","5","04:00","2.4"
"Kaarina Kaarina","2024","5","5","05:00","2.4"
"Kaarina Kaarina","2024","5","5","06:00","2"
"Kaarina Kaarina","2024","5","5","07:00","4.2"
"Kaarina Kaarina","2024","5","5","08:00","6.8"
"Kaarina Kaarina","2024","5","5","09:00","5.4"
"Kaarina Kaarina","2024","5","5","10:00","4.7"
"Kaarina Kaarina","2024","5","5","11:00","4"
"Kaarina Kaarina","2024","5","5","12:00","3.2"
"Kaarina Kaarina","2024","5","5","13:00","2.3"
"Kaarina Kaarina","2024","5","5","14:00","1.8"
"Kaarina Kaarina","2024","5","5","15:00","1.8"
"Kaarina Kaarina","2024","5","5","16:00","2.1"
"Kaarina Kaarina","2024","5","5","17:00","1.9"
"Kaarina Kaarina","2024","5","5","18:00","2"
"Kaarina Kaarina","2024","5","5","19:00","4.2"
"Kaarina Kaarina","2024","5","5","20:00","4"
"Kaarina Kaarina","2024","5","5","21:00","3.4"
"Kaarina Kaarina","2024","5","5","22:00","3.2"
"Kaarina Kaarina","2024","5","5","23:00","2.6"
"Kaarina Kaarina","2024","5","6","00:00","2"
"Kaarina Kaarina","2024","5","6","01:00","1.4"
"Kaarina Kaarina","2024","5","6","02:00","2.6"
"Kaarina Kaarina","2024","5","6","03:00","1.9"
"Kaarina Kaarina","2024","5","6","04:00","1.5"
"Kaarina Kaarina","2024","5","6","05:00","5.2"
"Kaarina Kaarina","2024","5","6","06:00","4.7"
